i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.85,,,,,,,,,,,,,,,,,,,
2,8.40,9.93,,,,,,,,,,,,,,,,,,
3,7.94,9.47,10.39,,,,,,,,,,,,,,,,,
4,7.48,9.01,9.93,10.83,,,,,,,,,,,,,,,,
5,7.02,8.55,9.47,10.37,11.26,,,,,,,,,,,,,,,
6,6.56,8.10,9.01,9.92,10.80,11.69,,,,,,,,,,,,,,
7,6.11,7.64,8.56,9.46,10.35,11.23,12.10,,,,,,,,,,,,,
8,5.65,7.18,8.10,9.00,9.89,10.77,11.65,12.51,,,,,,,,,,,,
9,5.19,6.72,7.64,8.54,9.43,10.31,11.19,12.06,12.92,,,,,,,,,,,
10,4.73,6.26,7.18,8.08,8.97,9.85,10.73,11.60,12.46,13.33,,,,,,,,,,
11,4.27,5.81,6.72,7.63,8.51,9.40,10.27,11.14,12.01,12.87,13.73,,,,,,,,,
12,3.82,5.35,6.27,7.17,8.06,8.94,9.81,10.68,11.55,12.41,13.27,14.13,,,,,,,,
13,3.36,4.89,5.81,6.71,7.60,8.48,9.35,10.22,11.09,11.95,12.81,13.67,14.52,,,,,,,
14,2.90,4.43,5.35,6.25,7.14,8.02,8.90,9.77,10.63,11.49,12.35,13.21,14.06,14.92,,,,,,
15,2.44,3.97,4.89,5.79,6.68,7.56,8.44,9.31,10.17,11.04,11.90,12.75,13.61,14.46,15.31,,,,,
16,1.98,3.52,4.43,5.33,6.22,7.11,7.98,8.85,9.72,10.58,11.44,12.29,13.15,14.00,14.85,15.70,,,,
17,1.53,3.06,3.98,4.88,5.77,6.65,7.52,8.39,9.26,10.12,10.98,11.84,12.69,13.54,14.39,15.24,16.09,,,
18,1.07,2.60,3.52,4.42,5.31,6.19,7.06,7.93,8.80,9.66,10.52,11.38,12.23,13.08,13.93,14.78,15.63,16.47,,
19,0.63,2.15,3.06,3.95,4.84,5.71,6.59,7.45,8.32,9.18,10.03,10.89,11.74,12.59,13.44,14.29,15.13,15.98,16.82,
20,0.00,1.38,2.18,2.98,3.78,4.58,5.38,6.18,6.98,7.78,8.58,9.38,10.18,10.98,11.78,12.58,13.38,14.18,14.98,15.78
