i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.14,,,,,,,,,,,,,,,,,,,
2,8.66,10.12,,,,,,,,,,,,,,,,,,
3,8.19,9.65,10.58,,,,,,,,,,,,,,,,,
4,7.72,9.18,10.10,11.01,,,,,,,,,,,,,,,,
5,7.24,8.70,9.63,10.54,11.43,,,,,,,,,,,,,,,
6,6.77,8.23,9.16,10.06,10.96,11.84,,,,,,,,,,,,,,
7,6.30,7.76,8.68,9.59,10.49,11.37,12.25,,,,,,,,,,,,,
8,5.82,7.28,8.21,9.12,10.01,10.90,11.78,12.65,,,,,,,,,,,,
9,5.35,6.81,7.74,8.64,9.54,10.42,11.30,12.18,13.05,,,,,,,,,,,
10,4.88,6.34,7.26,8.17,9.07,9.95,10.83,11.70,12.57,13.44,,,,,,,,,,
11,4.40,5.86,6.79,7.70,8.59,9.48,10.36,11.23,12.10,12.96,13.83,,,,,,,,,
12,3.93,5.39,6.32,7.22,8.12,9.00,9.88,10.76,11.63,12.49,13.35,14.21,,,,,,,,
13,3.46,4.92,5.84,6.75,7.65,8.53,9.41,10.28,11.15,12.02,12.88,13.74,14.60,,,,,,,
14,2.98,4.44,5.37,6.28,7.17,8.06,8.94,9.81,10.68,11.54,12.41,13.27,14.12,14.98,,,,,,
15,2.51,3.97,4.90,5.80,6.70,7.58,8.46,9.34,10.21,11.07,11.93,12.79,13.65,14.50,15.36,,,,,
16,2.04,3.50,4.42,5.33,6.23,7.11,7.99,8.86,9.73,10.60,11.46,12.32,13.18,14.03,14.88,15.73,,,,
17,1.56,3.02,3.95,4.86,5.75,6.64,7.52,8.39,9.26,10.12,10.99,11.85,12.70,13.56,14.41,15.26,16.11,,,
18,1.09,2.55,3.48,4.38,5.28,6.16,7.04,7.91,8.78,9.65,10.51,11.37,12.23,13.08,13.93,14.78,15.63,16.48,,
19,0.64,2.08,3.00,3.90,4.79,5.67,6.55,7.42,8.29,9.15,10.01,10.87,11.72,12.57,13.42,14.27,15.12,15.97,16.81,
20,0.00,1.30,2.10,2.90,3.70,4.50,5.30,6.10,6.90,7.70,8.50,9.30,10.10,10.90,11.70,12.50,13.30,14.10,14.90,15.70
