i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.15,,,,,,,,,,,,,,,,,,,
2,6.77,7.79,,,,,,,,,,,,,,,,,,
3,6.40,7.41,8.32,,,,,,,,,,,,,,,,,
4,6.02,7.04,7.94,8.83,,,,,,,,,,,,,,,,
5,5.65,6.66,7.56,8.45,9.33,,,,,,,,,,,,,,,
6,5.27,6.28,7.19,8.08,8.95,9.82,,,,,,,,,,,,,,
7,4.89,5.91,6.81,7.70,8.58,9.44,10.31,,,,,,,,,,,,,
8,4.52,5.53,6.43,7.32,8.20,9.07,9.93,10.79,,,,,,,,,,,,
9,4.14,5.15,6.06,6.95,7.82,8.69,9.55,10.41,11.27,,,,,,,,,,,
10,3.76,4.78,5.68,6.57,7.45,8.31,9.18,10.04,10.89,11.74,,,,,,,,,,
11,3.39,4.40,5.31,6.19,7.07,7.94,8.80,9.66,10.51,11.37,12.21,,,,,,,,,
12,3.01,4.02,4.93,5.82,6.69,7.56,8.42,9.28,10.14,10.99,11.84,12.69,,,,,,,,
13,2.63,3.65,4.55,5.44,6.32,7.18,8.05,8.91,9.76,10.61,11.46,12.31,13.15,,,,,,,
14,2.26,3.27,4.18,5.06,5.94,6.81,7.67,8.53,9.38,10.24,11.09,11.93,12.78,13.62,,,,,,
15,1.88,2.89,3.80,4.69,5.56,6.43,7.29,8.15,9.01,9.86,10.71,11.56,12.40,13.24,14.08,,,,,
16,1.50,2.52,3.42,4.31,5.19,6.06,6.92,7.78,8.63,9.48,10.33,11.18,12.02,12.87,13.71,14.55,,,,
17,1.13,2.14,3.05,3.93,4.81,5.68,6.54,7.40,8.25,9.11,9.96,10.80,11.65,12.49,13.33,14.17,15.01,,,
18,0.75,1.76,2.67,3.56,4.43,5.30,6.16,7.02,7.88,8.73,9.58,10.42,11.27,12.11,12.95,13.79,14.63,15.47,,
19,0.38,1.39,2.29,3.17,4.05,4.91,5.77,6.63,7.48,8.33,9.18,10.03,10.87,11.71,12.55,13.39,14.23,15.06,15.90,
20,0.00,0.88,1.68,2.48,3.28,4.08,4.88,5.68,6.48,7.28,8.08,8.88,9.68,10.48,11.28,12.08,12.88,13.68,14.48,15.28
