i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.79,,,,,,,,,,,,,,,,,,,
2,8.33,9.87,,,,,,,,,,,,,,,,,,
3,7.88,9.41,10.33,,,,,,,,,,,,,,,,,
4,7.42,8.96,9.88,10.78,,,,,,,,,,,,,,,,
5,6.97,8.50,9.42,10.32,11.21,,,,,,,,,,,,,,,
6,6.51,8.05,8.97,9.87,10.76,11.64,,,,,,,,,,,,,,
7,6.06,7.60,8.51,9.41,10.30,11.18,12.06,,,,,,,,,,,,,
8,5.60,7.14,8.06,8.96,9.85,10.73,11.60,12.47,,,,,,,,,,,,
9,5.15,6.69,7.60,8.50,9.39,10.27,11.15,12.02,12.88,,,,,,,,,,,
10,4.70,6.23,7.15,8.05,8.94,9.82,10.69,11.56,12.43,13.29,,,,,,,,,,
11,4.24,5.78,6.69,7.59,8.48,9.36,10.24,11.11,11.97,12.83,13.69,,,,,,,,,
12,3.79,5.32,6.24,7.14,8.03,8.91,9.78,10.65,11.52,12.38,13.24,14.09,,,,,,,,
13,3.33,4.87,5.79,6.69,7.57,8.45,9.33,10.20,11.06,11.92,12.78,13.64,14.49,,,,,,,
14,2.88,4.41,5.33,6.23,7.12,8.00,8.87,9.74,10.61,11.47,12.33,13.18,14.04,14.89,,,,,,
15,2.42,3.96,4.88,5.78,6.66,7.54,8.42,9.29,10.15,11.01,11.87,12.73,13.58,14.43,15.28,,,,,
16,1.97,3.50,4.42,5.32,6.21,7.09,7.96,8.83,9.70,10.56,11.42,12.27,13.13,13.98,14.83,15.68,,,,
17,1.51,3.05,3.97,4.87,5.76,6.64,7.51,8.38,9.24,10.11,10.96,11.82,12.67,13.53,14.38,15.22,16.07,,,
18,1.06,2.59,3.51,4.41,5.30,6.18,7.05,7.92,8.79,9.65,10.51,11.36,12.22,13.07,13.92,14.77,15.61,16.46,,
19,0.63,2.15,3.05,3.95,4.83,5.71,6.58,7.45,8.31,9.17,10.03,10.88,11.73,12.58,13.43,14.28,15.12,15.97,16.81,
20,0.00,1.39,2.19,2.99,3.79,4.59,5.39,6.19,6.99,7.79,8.59,9.39,10.19,10.99,11.79,12.59,13.39,14.19,14.99,15.79
