i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.37,,,,,,,,,,,,,,,,,,,
2,7.93,9.27,,,,,,,,,,,,,,,,,,
3,7.50,8.83,9.75,,,,,,,,,,,,,,,,,
4,7.06,8.40,9.31,10.21,,,,,,,,,,,,,,,,
5,6.62,7.96,8.88,9.78,10.66,,,,,,,,,,,,,,,
6,6.19,7.53,8.44,9.34,10.23,11.11,,,,,,,,,,,,,,
7,5.75,7.09,8.01,8.91,9.79,10.67,11.54,,,,,,,,,,,,,
8,5.32,6.66,7.57,8.47,9.36,10.24,11.11,11.97,,,,,,,,,,,,
9,4.88,6.22,7.14,8.04,8.92,9.80,10.67,11.54,12.40,,,,,,,,,,,
10,4.45,5.79,6.70,7.60,8.49,9.36,10.24,11.10,11.97,12.83,,,,,,,,,,
11,4.01,5.35,6.27,7.16,8.05,8.93,9.80,10.67,11.53,12.39,13.25,,,,,,,,,
12,3.58,4.92,5.83,6.73,7.62,8.49,9.37,10.23,11.10,11.95,12.81,13.66,,,,,,,,
13,3.14,4.48,5.40,6.29,7.18,8.06,8.93,9.80,10.66,11.52,12.38,13.23,14.08,,,,,,,
14,2.71,4.04,4.96,5.86,6.74,7.62,8.49,9.36,10.22,11.08,11.94,12.79,13.65,14.50,,,,,,
15,2.27,3.61,4.52,5.42,6.31,7.19,8.06,8.93,9.79,10.65,11.50,12.36,13.21,14.06,14.91,,,,,
16,1.83,3.17,4.09,4.99,5.87,6.75,7.62,8.49,9.35,10.21,11.07,11.92,12.77,13.62,14.47,15.32,,,,
17,1.40,2.74,3.65,4.55,5.44,6.32,7.19,8.06,8.92,9.78,10.63,11.49,12.34,13.19,14.04,14.88,15.73,,,
18,0.96,2.30,3.22,4.12,5.00,5.88,6.75,7.62,8.48,9.34,10.20,11.05,11.90,12.75,13.60,14.45,15.29,16.13,,
19,0.55,1.87,2.78,3.67,4.56,5.43,6.30,7.16,8.02,8.88,9.74,10.59,11.44,12.29,13.13,13.98,14.82,15.66,16.50,
20,0.00,1.19,1.99,2.79,3.59,4.39,5.19,5.99,6.79,7.59,8.39,9.19,9.99,10.79,11.59,12.39,13.19,13.99,14.79,15.59
