i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.51,,,,,,,,,,,,,,,,,,,
2,3.33,4.14,,,,,,,,,,,,,,,,,,
3,3.14,3.96,4.81,,,,,,,,,,,,,,,,,
4,2.96,3.77,4.62,5.47,,,,,,,,,,,,,,,,
5,2.77,3.59,4.44,5.28,6.12,,,,,,,,,,,,,,,
6,2.59,3.40,4.25,5.10,5.94,6.77,,,,,,,,,,,,,,
7,2.40,3.22,4.07,4.91,5.75,6.59,7.42,,,,,,,,,,,,,
8,2.22,3.03,3.88,4.73,5.57,6.40,7.23,8.06,,,,,,,,,,,,
9,2.03,2.85,3.70,4.54,5.38,6.22,7.05,7.88,8.70,,,,,,,,,,,
10,1.85,2.66,3.51,4.36,5.19,6.03,6.86,7.69,8.52,9.35,,,,,,,,,,
11,1.66,2.47,3.33,4.17,5.01,5.84,6.68,7.51,8.33,9.16,9.98,,,,,,,,,
12,1.47,2.29,3.14,3.99,4.82,5.66,6.49,7.32,8.15,8.97,9.80,10.62,,,,,,,,
13,1.29,2.10,2.96,3.80,4.64,5.47,6.31,7.13,7.96,8.79,9.61,10.44,11.26,,,,,,,
14,1.10,1.92,2.77,3.61,4.45,5.29,6.12,6.95,7.78,8.60,9.43,10.25,11.08,11.90,,,,,,
15,0.92,1.73,2.59,3.43,4.27,5.10,5.93,6.76,7.59,8.42,9.24,10.07,10.89,11.71,12.54,,,,,
16,0.73,1.55,2.40,3.24,4.08,4.92,5.75,6.58,7.41,8.23,9.06,9.88,10.70,11.53,12.35,13.17,,,,
17,0.55,1.36,2.21,3.06,3.90,4.73,5.56,6.39,7.22,8.05,8.87,9.70,10.52,11.34,12.16,12.98,13.81,,,
18,0.36,1.18,2.03,2.87,3.71,4.55,5.38,6.21,7.04,7.86,8.69,9.51,10.33,11.16,11.98,12.80,13.63,14.51,,
19,0.18,0.99,1.84,2.68,3.52,4.36,5.19,6.02,6.84,7.67,8.49,9.32,10.14,10.96,11.78,12.60,13.44,14.24,14.35,
20,0.00,0.74,1.54,2.34,3.14,3.94,4.74,5.54,6.34,7.14,7.94,8.74,9.54,10.34,11.14,11.94,12.74,13.54,14.34,15.14
