i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.61,,,,,,,,,,,,,,,,,,,
2,7.21,8.32,,,,,,,,,,,,,,,,,,
3,6.81,7.92,8.83,,,,,,,,,,,,,,,,,
4,6.41,7.52,8.43,9.32,,,,,,,,,,,,,,,,
5,6.01,7.12,8.03,8.92,9.80,,,,,,,,,,,,,,,
6,5.61,6.72,7.63,8.52,9.40,10.28,,,,,,,,,,,,,,
7,5.21,6.32,7.23,8.12,9.00,9.88,10.74,,,,,,,,,,,,,
8,4.81,5.92,6.83,7.72,8.60,9.48,10.34,11.21,,,,,,,,,,,,
9,4.41,5.52,6.43,7.32,8.21,9.08,9.94,10.81,11.66,,,,,,,,,,,
10,4.01,5.12,6.03,6.93,7.81,8.68,9.55,10.41,11.27,12.12,,,,,,,,,,
11,3.62,4.72,5.63,6.53,7.41,8.28,9.15,10.01,10.87,11.72,12.57,,,,,,,,,
12,3.22,4.32,5.23,6.13,7.01,7.88,8.75,9.61,10.47,11.32,12.17,13.02,,,,,,,,
13,2.82,3.92,4.84,5.73,6.61,7.48,8.35,9.21,10.07,10.92,11.77,12.62,13.47,,,,,,,
14,2.42,3.53,4.44,5.33,6.21,7.08,7.95,8.81,9.67,10.52,11.38,12.22,13.07,13.92,,,,,,
15,2.02,3.13,4.04,4.93,5.81,6.68,7.55,8.41,9.27,10.12,10.98,11.83,12.67,13.52,14.36,,,,,
16,1.62,2.73,3.64,4.53,5.41,6.28,7.15,8.01,8.87,9.72,10.58,11.43,12.27,13.12,13.96,14.81,,,,
17,1.22,2.33,3.24,4.13,5.01,5.88,6.75,7.61,8.47,9.33,10.18,11.03,11.87,12.72,13.56,14.41,15.25,,,
18,0.82,1.93,2.84,3.73,4.61,5.48,6.35,7.21,8.07,8.93,9.78,10.63,11.47,12.32,13.16,14.01,14.85,15.69,,
19,0.43,1.53,2.44,3.32,4.20,5.07,5.94,6.80,7.65,8.50,9.36,10.20,11.05,11.89,12.74,13.58,14.42,15.26,16.09,
20,0.00,0.96,1.76,2.56,3.36,4.16,4.96,5.76,6.56,7.36,8.16,8.96,9.76,10.56,11.36,12.16,12.96,13.76,14.56,15.36
