i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.44,,,,,,,,,,,,,,,,,,,
2,4.21,5.09,,,,,,,,,,,,,,,,,,
3,3.97,4.86,5.72,,,,,,,,,,,,,,,,,
4,3.74,4.62,5.49,6.34,,,,,,,,,,,,,,,,
5,3.51,4.39,5.25,6.11,6.95,,,,,,,,,,,,,,,
6,3.27,4.15,5.02,5.87,6.72,7.56,,,,,,,,,,,,,,
7,3.04,3.92,4.78,5.64,6.49,7.33,8.17,,,,,,,,,,,,,
8,2.80,3.68,4.55,5.40,6.25,7.09,7.93,8.77,,,,,,,,,,,,
9,2.57,3.45,4.31,5.17,6.02,6.86,7.70,8.54,9.37,,,,,,,,,,,
10,2.33,3.21,4.08,4.93,5.78,6.63,7.46,8.30,9.14,9.97,,,,,,,,,,
11,2.10,2.98,3.84,4.70,5.55,6.39,7.23,8.07,8.90,9.73,10.57,,,,,,,,,
12,1.86,2.74,3.61,4.46,5.31,6.16,7.00,7.83,8.67,9.50,10.33,11.16,,,,,,,,
13,1.63,2.51,3.38,4.23,5.08,5.92,6.76,7.60,8.43,9.27,10.10,10.93,11.75,,,,,,,
14,1.39,2.28,3.14,4.00,4.84,5.69,6.53,7.36,8.20,9.03,9.86,10.69,11.52,12.35,,,,,,
15,1.16,2.04,2.91,3.76,4.61,5.45,6.29,7.13,7.96,8.80,9.63,10.46,11.29,12.11,12.94,,,,,
16,0.93,1.81,2.67,3.53,4.37,5.22,6.06,6.89,7.73,8.56,9.39,10.22,11.05,11.88,12.70,13.53,,,,
17,0.69,1.57,2.44,3.29,4.14,4.98,5.82,6.66,7.49,8.33,9.16,9.99,10.82,11.64,12.47,13.30,14.12,,,
18,0.46,1.34,2.20,3.06,3.91,4.75,5.59,6.42,7.26,8.09,8.92,9.75,10.58,11.41,12.24,13.06,13.89,14.71,,
19,0.22,1.10,1.96,2.82,3.66,4.51,5.35,6.18,7.02,7.85,8.68,9.51,10.33,11.16,11.99,12.81,13.64,14.46,15.28,
20,0.00,0.79,1.59,2.39,3.19,3.99,4.79,5.59,6.39,7.19,7.99,8.79,9.59,10.39,11.19,11.99,12.79,13.59,14.39,15.19
