i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.43,,,,,,,,,,,,,,,,,,
2,2.43,3.85,,,,,,,,,,,,,,,,,
3,2.43,3.85,5.24,,,,,,,,,,,,,,,,
4,2.43,3.85,5.24,6.57,,,,,,,,,,,,,,,
5,2.43,3.85,5.24,6.57,7.87,,,,,,,,,,,,,,
6,2.43,3.85,5.24,6.57,7.87,9.15,,,,,,,,,,,,,
7,2.43,3.85,5.24,6.57,7.87,9.15,10.40,,,,,,,,,,,,
8,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,,,,,,,,,,,
9,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,,,,,,,,,,
10,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,,,,,,,,,
11,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.24,,,,,,,,
12,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.24,16.42,,,,,,,
13,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.24,16.42,17.59,,,,,,
14,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.24,16.42,17.59,18.76,,,,,
15,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.24,16.42,17.59,18.76,19.92,,,,
16,2.43,3.85,5.24,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.24,16.42,17.59,18.76,19.92,21.08,,,
17,2.43,3.85,5.23,6.57,7.87,9.15,10.40,11.63,12.84,14.04,15.23,16.42,17.59,18.76,19.92,21.08,22.23,,
18,2.44,3.85,5.24,6.57,7.87,9.15,10.39,11.62,12.84,14.04,15.23,16.41,17.59,18.75,19.91,21.07,22.22,23.36,
19,2.07,3.53,4.90,6.21,7.49,8.74,9.97,11.18,12.38,13.57,14.75,15.92,17.08,18.24,19.39,20.54,21.68,22.81,23.95
