i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.78,,,,,,,,,,,,,,,,,,,
2,8.32,9.41,,,,,,,,,,,,,,,,,,
3,7.86,8.95,9.89,,,,,,,,,,,,,,,,,
4,7.40,8.49,9.43,10.34,,,,,,,,,,,,,,,,
5,6.94,8.03,8.97,9.88,10.78,,,,,,,,,,,,,,,
6,6.47,7.57,8.51,9.42,10.32,11.21,,,,,,,,,,,,,,
7,6.01,7.11,8.04,8.96,9.86,10.75,11.63,,,,,,,,,,,,,
8,5.55,6.64,7.58,8.50,9.40,10.29,11.17,12.04,,,,,,,,,,,,
9,5.09,6.18,7.12,8.04,8.94,9.83,10.71,11.58,12.45,,,,,,,,,,,
10,4.63,5.72,6.66,7.57,8.47,9.36,10.25,11.12,11.99,12.86,,,,,,,,,,
11,4.17,5.26,6.20,7.11,8.01,8.90,9.78,10.66,11.53,12.40,13.26,,,,,,,,,
12,3.71,4.80,5.74,6.65,7.55,8.44,9.32,10.20,11.07,11.93,12.80,13.66,,,,,,,,
13,3.24,4.34,5.28,6.19,7.09,7.98,8.86,9.74,10.61,11.47,12.33,13.19,14.05,,,,,,,
14,2.78,3.88,4.81,5.73,6.63,7.52,8.40,9.27,10.14,11.01,11.87,12.73,13.59,14.44,,,,,,
15,2.32,3.41,4.35,5.27,6.17,7.06,7.94,8.81,9.68,10.55,11.41,12.27,13.13,13.98,14.83,,,,,
16,1.86,2.95,3.89,4.81,5.71,6.60,7.48,8.35,9.22,10.09,10.95,11.81,12.67,13.52,14.37,15.22,,,,
17,1.40,2.49,3.43,4.34,5.24,6.13,7.02,7.89,8.76,9.63,10.49,11.35,12.20,13.06,13.91,14.76,15.61,,,
18,0.94,2.03,2.97,3.88,4.78,5.67,6.55,7.43,8.30,9.16,10.03,10.88,11.74,12.60,13.45,14.30,15.15,15.99,,
19,0.47,1.57,2.50,3.42,4.31,5.20,6.07,6.95,7.81,8.68,9.54,10.39,11.25,12.10,12.95,13.80,14.65,15.49,16.34,
20,0.00,0.92,1.72,2.52,3.32,4.12,4.92,5.72,6.52,7.32,8.12,8.92,9.72,10.52,11.32,12.12,12.92,13.72,14.52,15.32
