i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.42,,,,,,,,,,,,,,,,,,
2,1.42,2.73,,,,,,,,,,,,,,,,,
3,1.42,2.73,3.96,,,,,,,,,,,,,,,,
4,1.42,2.73,3.96,5.16,,,,,,,,,,,,,,,
5,1.42,2.73,3.96,5.16,6.32,,,,,,,,,,,,,,
6,1.42,2.73,3.96,5.16,6.32,7.47,,,,,,,,,,,,,
7,1.42,2.73,3.96,5.16,6.32,7.47,8.61,,,,,,,,,,,,
8,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,,,,,,,,,,,
9,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,,,,,,,,,,
10,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,,,,,,,,,
11,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,,,,,,,,
12,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,14.16,,,,,,,
13,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,14.16,15.27,,,,,,
14,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,14.16,15.27,16.36,,,,,
15,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,14.16,15.27,16.36,17.45,,,,
16,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,14.16,15.27,16.36,17.45,18.54,,,
17,1.42,2.73,3.96,5.16,6.32,7.47,8.61,9.73,10.85,11.96,13.06,14.16,15.27,16.36,17.45,18.54,19.62,,
18,1.42,2.73,3.96,5.15,6.32,7.46,8.61,9.72,10.85,11.96,13.06,14.16,15.27,16.36,17.45,18.54,19.61,20.70,
19,1.34,2.64,3.86,5.04,6.20,7.33,8.46,9.59,10.70,11.80,12.90,14.01,15.10,16.18,17.27,18.36,19.43,20.52,21.59
