i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.25,,,,,,,,,,,,,,,,,,,
2,7.82,9.02,,,,,,,,,,,,,,,,,,
3,7.39,8.59,9.51,,,,,,,,,,,,,,,,,
4,6.96,8.16,9.08,9.98,,,,,,,,,,,,,,,,
5,6.53,7.72,8.64,9.54,10.43,,,,,,,,,,,,,,,
6,6.10,7.29,8.21,9.11,10.00,10.88,,,,,,,,,,,,,,
7,5.66,6.86,7.78,8.68,9.57,10.45,11.32,,,,,,,,,,,,,
8,5.23,6.43,7.35,8.25,9.14,10.02,10.89,11.76,,,,,,,,,,,,
9,4.80,6.00,6.92,7.82,8.71,9.58,10.46,11.32,12.19,,,,,,,,,,,
10,4.37,5.57,6.49,7.39,8.27,9.15,10.03,10.89,11.76,12.62,,,,,,,,,,
11,3.94,5.13,6.05,6.95,7.84,8.72,9.59,10.46,11.32,12.18,13.04,,,,,,,,,
12,3.51,4.70,5.62,6.52,7.41,8.29,9.16,10.03,10.89,11.75,12.61,13.46,,,,,,,,
13,3.07,4.27,5.19,6.09,6.98,7.86,8.73,9.60,10.46,11.32,12.18,13.03,13.88,,,,,,,
14,2.64,3.84,4.76,5.66,6.55,7.43,8.30,9.17,10.03,10.89,11.75,12.60,13.45,14.30,,,,,,
15,2.21,3.41,4.33,5.23,6.12,6.99,7.87,8.73,9.60,10.46,11.31,12.17,13.02,13.87,14.72,,,,,
16,1.78,2.98,3.90,4.80,5.68,6.56,7.44,8.30,9.17,10.03,10.88,11.74,12.59,13.44,14.29,15.13,,,,
17,1.35,2.54,3.46,4.36,5.25,6.13,7.00,7.87,8.73,9.59,10.45,11.30,12.16,13.01,13.85,14.70,15.54,,,
18,0.92,2.11,3.03,3.93,4.82,5.70,6.57,7.44,8.30,9.16,10.02,10.87,11.72,12.57,13.42,14.27,15.11,15.95,,
19,0.50,1.68,2.60,3.49,4.38,5.25,6.12,6.99,7.85,8.71,9.56,10.41,11.26,12.11,12.96,13.80,14.65,15.49,16.33,
20,0.00,1.04,1.84,2.64,3.44,4.24,5.04,5.84,6.64,7.44,8.24,9.04,9.84,10.64,11.44,12.24,13.04,13.84,14.64,15.44
