i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.19,,,,,,,,,,,,,,,,,,,
2,8.72,10.23,,,,,,,,,,,,,,,,,,
3,8.24,9.75,10.68,,,,,,,,,,,,,,,,,
4,7.77,9.28,10.20,11.11,,,,,,,,,,,,,,,,
5,7.29,8.80,9.73,10.63,11.53,,,,,,,,,,,,,,,
6,6.82,8.33,9.25,10.16,11.05,11.94,,,,,,,,,,,,,,
7,6.34,7.85,8.78,9.68,10.58,11.46,12.34,,,,,,,,,,,,,
8,5.86,7.38,8.30,9.21,10.10,10.99,11.87,12.74,,,,,,,,,,,,
9,5.39,6.90,7.83,8.73,9.63,10.51,11.39,12.27,13.13,,,,,,,,,,,
10,4.91,6.42,7.35,8.26,9.15,10.04,10.92,11.79,12.66,13.52,,,,,,,,,,
11,4.44,5.95,6.87,7.78,8.68,9.56,10.44,11.31,12.18,13.05,13.91,,,,,,,,,
12,3.96,5.47,6.40,7.31,8.20,9.09,9.97,10.84,11.71,12.57,13.44,14.29,,,,,,,,
13,3.49,5.00,5.92,6.83,7.73,8.61,9.49,10.36,11.23,12.10,12.96,13.82,14.68,,,,,,,
14,3.01,4.52,5.45,6.35,7.25,8.14,9.01,9.89,10.76,11.62,12.48,13.34,14.20,15.06,,,,,,
15,2.54,4.05,4.97,5.88,6.77,7.66,8.54,9.41,10.28,11.15,12.01,12.87,13.73,14.58,15.43,,,,,
16,2.06,3.57,4.50,5.40,6.30,7.18,8.06,8.94,9.81,10.67,11.53,12.39,13.25,14.10,14.96,15.81,,,,
17,1.58,3.10,4.02,4.93,5.82,6.71,7.59,8.46,9.33,10.20,11.06,11.92,12.77,13.63,14.48,15.33,16.18,,,
18,1.11,2.62,3.54,4.45,5.35,6.23,7.11,7.98,8.85,9.72,10.58,11.44,12.30,13.15,14.00,14.85,15.70,16.55,,
19,0.66,2.15,3.07,3.97,4.86,5.74,6.62,7.49,8.35,9.22,10.07,10.93,11.79,12.64,13.49,14.34,15.19,16.03,16.88,
20,0.00,1.36,2.16,2.96,3.76,4.56,5.36,6.16,6.96,7.76,8.56,9.36,10.16,10.96,11.76,12.56,13.36,14.16,14.96,15.76
