i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.64,,,,,,,,,,,,,,,,,,,
2,8.18,9.29,,,,,,,,,,,,,,,,,,
3,7.73,8.83,9.77,,,,,,,,,,,,,,,,,
4,7.28,8.38,9.31,10.23,,,,,,,,,,,,,,,,
5,6.82,7.93,8.86,9.77,10.67,,,,,,,,,,,,,,,
6,6.37,7.47,8.41,9.32,10.22,11.10,,,,,,,,,,,,,,
7,5.92,7.02,7.95,8.87,9.76,10.65,11.53,,,,,,,,,,,,,
8,5.46,6.57,7.50,8.41,9.31,10.20,11.07,11.95,,,,,,,,,,,,
9,5.01,6.11,7.05,7.96,8.86,9.74,10.62,11.49,12.36,,,,,,,,,,,
10,4.55,5.66,6.59,7.50,8.40,9.29,10.17,11.04,11.91,12.77,,,,,,,,,,
11,4.10,5.21,6.14,7.05,7.95,8.84,9.71,10.59,11.46,12.32,13.18,,,,,,,,,
12,3.65,4.75,5.69,6.60,7.49,8.38,9.26,10.13,11.00,11.87,12.73,13.59,,,,,,,,
13,3.19,4.30,5.23,6.14,7.04,7.93,8.81,9.68,10.55,11.41,12.27,13.13,13.99,,,,,,,
14,2.74,3.85,4.78,5.69,6.59,7.47,8.35,9.23,10.10,10.96,11.82,12.68,13.53,14.39,,,,,,
15,2.29,3.39,4.33,5.24,6.13,7.02,7.90,8.77,9.64,10.51,11.37,12.22,13.08,13.93,14.78,,,,,
16,1.83,2.94,3.87,4.78,5.68,6.57,7.45,8.32,9.19,10.05,10.91,11.77,12.63,13.48,14.33,15.18,,,,
17,1.38,2.49,3.42,4.33,5.23,6.11,6.99,7.87,8.73,9.60,10.46,11.32,12.17,13.03,13.88,14.73,15.57,,,
18,0.93,2.03,2.96,3.88,4.77,5.66,6.54,7.41,8.28,9.14,10.00,10.86,11.72,12.57,13.42,14.27,15.12,15.97,,
19,0.47,1.58,2.51,3.42,4.31,5.19,6.07,6.94,7.80,8.67,9.52,10.38,11.23,12.09,12.93,13.78,14.63,15.47,16.32,
20,0.00,0.94,1.74,2.54,3.34,4.14,4.94,5.74,6.54,7.34,8.14,8.94,9.74,10.54,11.34,12.14,12.94,13.74,14.54,15.34
