i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.38,,,,,,,,,,,,,,,,,,
2,1.38,2.57,,,,,,,,,,,,,,,,,
3,1.38,2.57,3.72,,,,,,,,,,,,,,,,
4,1.38,2.57,3.72,4.84,,,,,,,,,,,,,,,
5,1.38,2.57,3.72,4.84,5.95,,,,,,,,,,,,,,
6,1.38,2.57,3.72,4.84,5.95,7.05,,,,,,,,,,,,,
7,1.38,2.57,3.72,4.84,5.95,7.05,8.14,,,,,,,,,,,,
8,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,,,,,,,,,,,
9,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,,,,,,,,,,
10,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,,,,,,,,,
11,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,,,,,,,,
12,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,,,,,,,
13,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,14.66,,,,,,
14,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,14.65,15.97,,,,,
15,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,14.62,15.97,16.90,,,,
16,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,14.62,15.97,16.90,19.20,,,
17,1.38,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,14.61,15.97,16.90,19.20,20.40,,
18,1.37,2.57,3.72,4.84,5.95,7.05,8.14,9.22,10.30,11.37,12.44,13.51,14.58,15.97,16.90,19.20,20.40,21.20,
19,1.33,2.52,3.66,4.78,5.89,6.98,8.07,9.15,10.22,11.29,12.36,13.42,14.51,15.63,16.90,19.20,20.40,21.20,22.60
