i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.71,,,,,,,,,,,,,,,,,,,
2,2.57,3.03,,,,,,,,,,,,,,,,,,
3,2.42,2.89,3.73,,,,,,,,,,,,,,,,,
4,2.28,2.74,3.59,4.42,,,,,,,,,,,,,,,,
5,2.14,2.60,3.44,4.28,5.11,,,,,,,,,,,,,,,
6,1.99,2.46,3.30,4.13,4.96,5.79,,,,,,,,,,,,,,
7,1.85,2.31,3.15,3.99,4.82,5.65,6.47,,,,,,,,,,,,,
8,1.71,2.17,3.01,3.85,4.68,5.51,6.33,7.15,,,,,,,,,,,,
9,1.56,2.02,2.87,3.70,4.53,5.36,6.19,7.01,7.83,,,,,,,,,,,
10,1.42,1.88,2.72,3.56,4.39,5.22,6.04,6.87,7.69,8.51,,,,,,,,,,
11,1.27,1.74,2.58,3.42,4.25,5.07,5.90,6.72,7.55,8.37,9.19,,,,,,,,,
12,1.13,1.59,2.44,3.27,4.10,4.93,5.76,6.58,7.40,8.22,9.04,9.88,,,,,,,,
13,0.99,1.45,2.29,3.13,3.96,4.79,5.61,6.44,7.26,8.08,8.90,9.74,10.69,,,,,,,
14,0.84,1.31,2.15,2.98,3.82,4.64,5.47,6.29,7.11,7.94,8.76,9.60,10.55,10.57,,,,,,
15,0.70,1.16,2.01,2.84,3.67,4.50,5.33,6.15,6.97,7.79,8.61,9.45,10.41,10.56,-12.67,,,,,
16,0.56,1.02,1.86,2.70,3.53,4.36,5.18,6.01,6.83,7.65,8.47,9.31,10.27,10.54,-8.43,-76.19,,,,
17,0.41,0.88,1.72,2.55,3.38,4.21,5.04,5.86,6.68,7.50,8.32,9.17,10.13,10.53,-4.19,-54.96,-1593.39,,,
18,0.27,0.73,1.57,2.41,3.24,4.07,4.89,5.72,6.54,7.36,8.18,9.02,9.99,10.51,0.07,-33.67,-1120.05,-86664.17,,
19,0.13,0.59,1.43,2.26,3.09,3.92,4.75,5.57,6.39,7.21,8.03,8.87,9.86,10.57,6.36,-2.98,-429.93,-37738.42,-3467844.55,
20,0.00,0.40,1.20,2.00,2.80,3.60,4.40,5.20,6.00,6.80,7.60,8.40,9.20,10.00,10.80,11.60,12.40,13.20,14.00,14.80
