i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.12,,,,,,,,,,,,,,,,,,
2,3.12,4.57,,,,,,,,,,,,,,,,,
3,3.12,4.57,5.95,,,,,,,,,,,,,,,,
4,3.12,4.57,5.95,7.26,,,,,,,,,,,,,,,
5,3.12,4.57,5.95,7.26,8.55,,,,,,,,,,,,,,
6,3.12,4.57,5.95,7.26,8.55,9.81,,,,,,,,,,,,,
7,3.12,4.57,5.95,7.26,8.55,9.81,11.04,,,,,,,,,,,,
8,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,,,,,,,,,,,
9,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,,,,,,,,,,
10,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,14.67,,,,,,,,,
11,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,14.67,15.86,,,,,,,,
12,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,14.67,15.86,17.04,,,,,,,
13,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,14.67,15.86,17.04,18.21,,,,,,
14,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,14.67,15.86,17.04,18.21,19.37,,,,,
15,3.12,4.57,5.95,7.26,8.55,9.81,11.04,12.26,13.47,14.67,15.86,17.04,18.21,19.37,20.53,,,,
16,3.12,4.57,5.95,7.26,8.55,9.80,11.04,12.26,13.47,14.67,15.86,17.04,18.21,19.37,20.53,21.69,,,
17,3.12,4.57,5.94,7.26,8.55,9.80,11.04,12.26,13.47,14.67,15.86,17.03,18.21,19.37,20.53,21.69,22.83,,
18,3.12,4.58,5.94,7.26,8.54,9.80,11.04,12.26,13.47,14.66,15.85,17.03,18.20,19.36,20.52,21.68,22.83,23.97,
19,2.92,4.29,5.60,6.88,8.14,9.38,10.59,11.80,12.99,14.17,15.35,16.52,17.68,18.83,19.98,21.12,22.26,23.40,24.53
