i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.97,,,,,,,,,,,,,,,,,,,
2,8.50,9.81,,,,,,,,,,,,,,,,,,
3,8.03,9.34,10.27,,,,,,,,,,,,,,,,,
4,7.56,8.87,9.80,10.71,,,,,,,,,,,,,,,,
5,7.10,8.41,9.34,10.25,11.14,,,,,,,,,,,,,,,
6,6.63,7.94,8.87,9.78,10.67,11.56,,,,,,,,,,,,,,
7,6.16,7.47,8.40,9.31,10.21,11.09,11.97,,,,,,,,,,,,,
8,5.70,7.01,7.93,8.84,9.74,10.63,11.51,12.38,,,,,,,,,,,,
9,5.23,6.54,7.47,8.38,9.27,10.16,11.04,11.91,12.78,,,,,,,,,,,
10,4.76,6.07,7.00,7.91,8.81,9.69,10.57,11.45,12.31,13.18,,,,,,,,,,
11,4.30,5.60,6.53,7.44,8.34,9.23,10.11,10.98,11.85,12.71,13.57,,,,,,,,,
12,3.83,5.14,6.07,6.98,7.87,8.76,9.64,10.51,11.38,12.25,13.11,13.97,,,,,,,,
13,3.36,4.67,5.60,6.51,7.41,8.29,9.17,10.05,10.91,11.78,12.64,13.50,14.36,,,,,,,
14,2.90,4.20,5.13,6.04,6.94,7.83,8.70,9.58,10.45,11.31,12.17,13.03,13.89,14.74,,,,,,
15,2.43,3.74,4.67,5.58,6.47,7.36,8.24,9.11,9.98,10.85,11.71,12.57,13.42,14.28,15.13,,,,,
16,1.96,3.27,4.20,5.11,6.01,6.89,7.77,8.64,9.51,10.38,11.24,12.10,12.96,13.81,14.66,15.51,,,,
17,1.49,2.80,3.73,4.64,5.54,6.42,7.30,8.18,9.05,9.91,10.77,11.63,12.49,13.34,14.20,15.05,15.89,,,
18,1.03,2.34,3.26,4.17,5.07,5.96,6.84,7.71,8.58,9.44,10.30,11.16,12.02,12.87,13.73,14.58,15.42,16.27,,
19,0.58,1.88,2.80,3.70,4.59,5.47,6.35,7.22,8.09,8.95,9.81,10.67,11.52,12.37,13.22,14.07,14.92,15.77,16.61,
20,0.00,1.15,1.95,2.75,3.55,4.35,5.15,5.95,6.75,7.55,8.35,9.15,9.95,10.75,11.55,12.35,13.15,13.95,14.75,15.55
