i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.12,,,,,,,,,,,,,,,,,,,
2,4.85,5.75,,,,,,,,,,,,,,,,,,
3,4.58,5.48,6.35,,,,,,,,,,,,,,,,,
4,4.31,5.21,6.08,6.94,,,,,,,,,,,,,,,,
5,4.04,4.94,5.81,6.67,7.53,,,,,,,,,,,,,,,
6,3.77,4.67,5.54,6.40,7.26,8.11,,,,,,,,,,,,,,
7,3.50,4.40,5.27,6.13,6.99,7.84,8.68,,,,,,,,,,,,,
8,3.23,4.13,5.00,5.86,6.72,7.57,8.41,9.26,,,,,,,,,,,,
9,2.96,3.86,4.73,5.59,6.45,7.30,8.14,8.99,9.83,,,,,,,,,,,
10,2.69,3.59,4.46,5.32,6.18,7.03,7.87,8.72,9.56,10.39,,,,,,,,,,
11,2.42,3.32,4.19,5.05,5.91,6.76,7.60,8.45,9.29,10.12,10.96,,,,,,,,,
12,2.15,3.05,3.92,4.78,5.64,6.49,7.33,8.18,9.02,9.85,10.69,11.52,,,,,,,,
13,1.88,2.78,3.65,4.51,5.37,6.22,7.06,7.91,8.75,9.58,10.42,11.25,12.09,,,,,,,
14,1.60,2.51,3.38,4.24,5.10,5.95,6.79,7.64,8.48,9.31,10.15,10.98,11.82,12.65,,,,,,
15,1.33,2.24,3.11,3.97,4.83,5.68,6.52,7.37,8.21,9.04,9.88,10.71,11.55,12.38,13.21,,,,,
16,1.06,1.97,2.84,3.70,4.56,5.41,6.25,7.10,7.94,8.77,9.61,10.44,11.28,12.11,12.94,13.77,,,,
17,0.79,1.70,2.57,3.43,4.29,5.14,5.98,6.83,7.67,8.50,9.34,10.17,11.01,11.84,12.67,13.50,14.33,,,
18,0.52,1.43,2.30,3.16,4.02,4.87,5.71,6.56,7.40,8.23,9.07,9.90,10.74,11.57,12.40,13.23,14.05,14.88,,
19,0.26,1.15,2.03,2.89,3.74,4.59,5.43,6.27,7.11,7.95,8.78,9.62,10.45,11.28,12.11,12.94,13.77,14.59,15.42,
20,0.00,0.80,1.60,2.40,3.20,4.00,4.80,5.60,6.40,7.20,8.00,8.80,9.60,10.40,11.20,12.00,12.80,13.60,14.40,15.20
