i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.66,,,,,,,,,,,,,,,,,,,
2,8.20,9.37,,,,,,,,,,,,,,,,,,
3,7.75,8.91,9.84,,,,,,,,,,,,,,,,,
4,7.30,8.46,9.39,10.30,,,,,,,,,,,,,,,,
5,6.84,8.01,8.94,9.85,10.74,,,,,,,,,,,,,,,
6,6.39,7.55,8.48,9.39,10.29,11.17,,,,,,,,,,,,,,
7,5.94,7.10,8.03,8.94,9.83,10.72,11.60,,,,,,,,,,,,,
8,5.48,6.65,7.58,8.49,9.38,10.27,11.14,12.02,,,,,,,,,,,,
9,5.03,6.19,7.12,8.03,8.93,9.81,10.69,11.56,12.43,,,,,,,,,,,
10,4.58,5.74,6.67,7.58,8.47,9.36,10.24,11.11,11.98,12.84,,,,,,,,,,
11,4.12,5.28,6.22,7.12,8.02,8.91,9.78,10.66,11.52,12.39,13.25,,,,,,,,,
12,3.67,4.83,5.76,6.67,7.57,8.45,9.33,10.20,11.07,11.93,12.79,13.65,,,,,,,,
13,3.22,4.38,5.31,6.22,7.11,8.00,8.88,9.75,10.62,11.48,12.34,13.20,14.05,,,,,,,
14,2.76,3.92,4.85,5.76,6.66,7.55,8.42,9.30,10.16,11.03,11.89,12.75,13.60,14.45,,,,,,
15,2.31,3.47,4.40,5.31,6.21,7.09,7.97,8.84,9.71,10.57,11.43,12.29,13.15,14.00,14.85,,,,,
16,1.86,3.02,3.95,4.86,5.75,6.64,7.52,8.39,9.26,10.12,10.98,11.84,12.69,13.55,14.40,15.25,,,,
17,1.40,2.56,3.49,4.40,5.30,6.18,7.06,7.94,8.80,9.67,10.53,11.38,12.24,13.09,13.94,14.79,15.64,,,
18,0.95,2.11,3.04,3.95,4.84,5.73,6.61,7.48,8.35,9.21,10.07,10.93,11.78,12.64,13.49,14.34,15.18,16.03,,
19,0.50,1.66,2.59,3.49,4.38,5.26,6.14,7.01,7.87,8.73,9.59,10.45,11.30,12.15,13.00,13.85,14.69,15.54,16.38,
20,0.00,1.00,1.80,2.60,3.40,4.20,5.00,5.80,6.60,7.40,8.20,9.00,9.80,10.60,11.40,12.20,13.00,13.80,14.60,15.40
