i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.89,,,,,,,,,,,,,,,,,,,
2,7.47,8.44,,,,,,,,,,,,,,,,,,
3,7.05,8.03,8.95,,,,,,,,,,,,,,,,,
4,6.64,7.61,8.53,9.44,,,,,,,,,,,,,,,,
5,6.22,7.19,8.12,9.02,9.91,,,,,,,,,,,,,,,
6,5.80,6.78,7.70,8.60,9.49,10.37,,,,,,,,,,,,,,
7,5.38,6.36,7.28,8.19,9.08,9.96,10.83,,,,,,,,,,,,,
8,4.97,5.94,6.86,7.77,8.66,9.54,10.41,11.28,,,,,,,,,,,,
9,4.55,5.52,6.45,7.35,8.24,9.12,9.99,10.86,11.72,,,,,,,,,,,
10,4.13,5.11,6.03,6.93,7.82,8.70,9.58,10.44,11.31,12.17,,,,,,,,,,
11,3.71,4.69,5.61,6.52,7.41,8.29,9.16,10.03,10.89,11.75,12.60,,,,,,,,,
12,3.30,4.27,5.20,6.10,6.99,7.87,8.74,9.61,10.47,11.33,12.19,13.04,,,,,,,,
13,2.88,3.85,4.78,5.68,6.57,7.45,8.32,9.19,10.05,10.91,11.77,12.62,13.47,,,,,,,
14,2.46,3.44,4.36,5.26,6.15,7.03,7.91,8.77,9.64,10.50,11.35,12.21,13.06,13.90,,,,,,
15,2.05,3.02,3.94,4.85,5.74,6.62,7.49,8.36,9.22,10.08,10.93,11.79,12.64,13.49,14.33,,,,,
16,1.63,2.60,3.53,4.43,5.32,6.20,7.07,7.94,8.80,9.66,10.52,11.37,12.22,13.07,13.92,14.76,,,,
17,1.21,2.19,3.11,4.01,4.90,5.78,6.66,7.52,8.39,9.24,10.10,10.95,11.80,12.65,13.50,14.35,15.19,,,
18,0.79,1.77,2.69,3.59,4.48,5.36,6.24,7.10,7.97,8.83,9.68,10.53,11.39,12.23,13.08,13.93,14.77,15.61,,
19,0.37,1.35,2.27,3.17,4.06,4.93,5.80,6.67,7.53,8.39,9.24,10.09,10.94,11.79,12.63,13.48,14.32,15.16,16.00,
20,0.00,0.81,1.61,2.41,3.21,4.01,4.81,5.61,6.41,7.21,8.01,8.81,9.61,10.41,11.21,12.01,12.81,13.61,14.41,15.21
