i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.85,,,,,,,,,,,,,,,,,,,
2,7.44,8.46,,,,,,,,,,,,,,,,,,
3,7.02,8.05,8.97,,,,,,,,,,,,,,,,,
4,6.61,7.64,8.56,9.45,,,,,,,,,,,,,,,,
5,6.20,7.22,8.14,9.04,9.93,,,,,,,,,,,,,,,
6,5.78,6.81,7.73,8.63,9.52,10.39,,,,,,,,,,,,,,
7,5.37,6.40,7.32,8.22,9.10,9.98,10.85,,,,,,,,,,,,,
8,4.96,5.98,6.90,7.80,8.69,9.57,10.44,11.30,,,,,,,,,,,,
9,4.54,5.57,6.49,7.39,8.28,9.15,10.02,10.89,11.75,,,,,,,,,,,
10,4.13,5.16,6.08,6.98,7.86,8.74,9.61,10.48,11.34,12.20,,,,,,,,,,
11,3.72,4.74,5.66,6.56,7.45,8.33,9.20,10.06,10.92,11.78,12.64,,,,,,,,,
12,3.30,4.33,5.25,6.15,7.04,7.91,8.78,9.65,10.51,11.37,12.22,13.08,,,,,,,,
13,2.89,3.92,4.84,5.74,6.62,7.50,8.37,9.24,10.10,10.96,11.81,12.66,13.51,,,,,,,
14,2.48,3.50,4.42,5.32,6.21,7.09,7.96,8.82,9.68,10.54,11.40,12.25,13.10,13.95,,,,,,
15,2.06,3.09,4.01,4.91,5.80,6.67,7.54,8.41,9.27,10.13,10.98,11.84,12.69,13.53,14.38,,,,,
16,1.65,2.68,3.60,4.50,5.38,6.26,7.13,8.00,8.86,9.72,10.57,11.42,12.27,13.12,13.97,14.81,,,,
17,1.24,2.26,3.18,4.08,4.97,5.85,6.72,7.58,8.44,9.30,10.16,11.01,11.86,12.71,13.55,14.40,15.24,,,
18,0.82,1.85,2.77,3.67,4.56,5.43,6.30,7.17,8.03,8.89,9.74,10.59,11.44,12.29,13.14,13.98,14.83,15.67,,
19,0.41,1.44,2.35,3.25,4.13,5.01,5.88,6.74,7.60,8.45,9.31,10.16,11.00,11.85,12.70,13.54,14.38,15.22,16.06,
20,0.00,0.88,1.68,2.48,3.28,4.08,4.88,5.68,6.48,7.28,8.08,8.88,9.68,10.48,11.28,12.08,12.88,13.68,14.48,15.28
