i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.99,,,,,,,,,,,,,,,,,,,
2,4.73,5.38,,,,,,,,,,,,,,,,,,
3,4.46,5.11,5.99,,,,,,,,,,,,,,,,,
4,4.20,4.85,5.72,6.59,,,,,,,,,,,,,,,,
5,3.93,4.58,5.46,6.32,7.18,,,,,,,,,,,,,,,
6,3.66,4.31,5.19,6.06,6.91,7.76,,,,,,,,,,,,,,
7,3.40,4.05,4.93,5.79,6.65,7.50,8.35,,,,,,,,,,,,,
8,3.13,3.78,4.66,5.53,6.38,7.23,8.08,8.92,,,,,,,,,,,,
9,2.87,3.52,4.40,5.26,6.12,6.97,7.81,8.66,9.50,,,,,,,,,,,
10,2.60,3.25,4.13,5.00,5.85,6.70,7.55,8.39,9.23,10.07,,,,,,,,,,
11,2.34,2.99,3.87,4.73,5.59,6.44,7.28,8.13,8.97,9.80,10.64,,,,,,,,,
12,2.07,2.72,3.60,4.47,5.32,6.17,7.02,7.86,8.70,9.54,10.37,11.21,,,,,,,,
13,1.81,2.46,3.34,4.20,5.06,5.91,6.75,7.59,8.43,9.27,10.11,10.94,11.77,,,,,,,
14,1.54,2.19,3.07,3.93,4.79,5.64,6.49,7.33,8.17,9.01,9.84,10.68,11.51,12.34,,,,,,
15,1.27,1.92,2.80,3.67,4.53,5.38,6.22,7.06,7.90,8.74,9.58,10.41,11.24,12.07,12.90,,,,,
16,1.01,1.66,2.54,3.40,4.26,5.11,5.96,6.80,7.64,8.48,9.31,10.15,10.98,11.81,12.64,13.47,,,,
17,0.74,1.39,2.27,3.14,3.99,4.84,5.69,6.53,7.37,8.21,9.05,9.88,10.71,11.54,12.37,13.20,14.03,,,
18,0.48,1.13,2.01,2.87,3.73,4.58,5.42,6.27,7.11,7.94,8.78,9.61,10.45,11.28,12.11,12.94,13.76,14.59,,
19,0.21,0.86,1.74,2.60,3.46,4.30,5.15,5.99,6.83,7.67,8.50,9.33,10.17,11.00,11.83,12.65,13.48,14.31,15.13,
20,0.00,0.54,1.34,2.14,2.94,3.74,4.54,5.34,6.14,6.94,7.74,8.54,9.34,10.14,10.94,11.74,12.54,13.34,14.14,14.94
