i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.39,,,,,,,,,,,,,,,,,,
2,1.39,2.70,,,,,,,,,,,,,,,,,
3,1.39,2.70,3.93,,,,,,,,,,,,,,,,
4,1.39,2.70,3.93,5.12,,,,,,,,,,,,,,,
5,1.39,2.70,3.93,5.12,6.29,,,,,,,,,,,,,,
6,1.39,2.70,3.93,5.12,6.29,7.43,,,,,,,,,,,,,
7,1.39,2.70,3.93,5.12,6.29,7.43,8.57,,,,,,,,,,,,
8,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,,,,,,,,,,,
9,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,,,,,,,,,,
10,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,,,,,,,,,
11,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,,,,,,,,
12,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,14.13,,,,,,,
13,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,14.13,15.22,,,,,,
14,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,14.13,15.22,16.32,,,,,
15,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,14.13,15.22,16.32,17.40,,,,
16,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,14.13,15.22,16.32,17.40,18.49,,,
17,1.39,2.70,3.93,5.12,6.29,7.43,8.57,9.69,10.81,11.92,13.03,14.13,15.22,16.32,17.40,18.49,19.57,,
18,1.39,2.70,3.93,5.12,6.28,7.43,8.56,9.69,10.81,11.92,13.02,14.12,15.22,16.31,17.40,18.49,19.57,20.65,
19,1.31,2.61,3.83,5.01,6.16,7.30,8.43,9.55,10.66,11.77,12.87,13.96,15.06,16.14,17.23,18.31,19.39,20.47,21.54
