i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.12,,,,,,,,,,,,,,,,,,,
2,8.65,9.83,,,,,,,,,,,,,,,,,,
3,8.17,9.36,10.30,,,,,,,,,,,,,,,,,
4,7.69,8.88,9.82,10.74,,,,,,,,,,,,,,,,
5,7.21,8.40,9.34,10.26,11.16,,,,,,,,,,,,,,,
6,6.74,7.92,8.86,9.78,10.69,11.58,,,,,,,,,,,,,,
7,6.26,7.45,8.39,9.31,10.21,11.10,11.98,,,,,,,,,,,,,
8,5.78,6.97,7.91,8.83,9.73,10.62,11.51,12.38,,,,,,,,,,,,
9,5.30,6.49,7.43,8.35,9.25,10.14,11.03,11.91,12.78,,,,,,,,,,,
10,4.83,6.01,6.95,7.87,8.78,9.67,10.55,11.43,12.30,13.17,,,,,,,,,,
11,4.35,5.54,6.48,7.40,8.30,9.19,10.07,10.95,11.82,12.69,13.56,,,,,,,,,
12,3.87,5.06,6.00,6.92,7.82,8.71,9.60,10.47,11.35,12.21,13.08,13.94,,,,,,,,
13,3.39,4.58,5.52,6.44,7.34,8.23,9.12,10.00,10.87,11.74,12.60,13.46,14.32,,,,,,,
14,2.92,4.10,5.04,5.96,6.87,7.76,8.64,9.52,10.39,11.26,12.12,12.98,13.84,14.70,,,,,,
15,2.44,3.63,4.57,5.48,6.39,7.28,8.16,9.04,9.91,10.78,11.65,12.51,13.37,14.22,15.08,,,,,
16,1.96,3.15,4.09,5.01,5.91,6.80,7.69,8.56,9.44,10.30,11.17,12.03,12.89,13.74,14.60,15.45,,,,
17,1.48,2.67,3.61,4.53,5.43,6.32,7.21,8.09,8.96,9.83,10.69,11.55,12.41,13.27,14.12,14.97,15.82,,,
18,1.01,2.19,3.13,4.05,4.95,5.85,6.73,7.61,8.48,9.35,10.21,11.07,11.93,12.79,13.64,14.49,15.34,16.19,,
19,0.53,1.72,2.66,3.57,4.47,5.35,6.23,7.11,7.98,8.84,9.70,10.56,11.42,12.27,13.13,13.98,14.83,15.67,16.52,
20,0.00,1.01,1.81,2.61,3.41,4.21,5.01,5.81,6.61,7.41,8.21,9.01,9.81,10.61,11.41,12.21,13.01,13.81,14.61,15.41
