i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.06,,,,,,,,,,,,,,,,,,
2,3.06,4.52,,,,,,,,,,,,,,,,,
3,3.06,4.52,5.91,,,,,,,,,,,,,,,,
4,3.06,4.52,5.91,7.24,,,,,,,,,,,,,,,
5,3.06,4.52,5.91,7.24,8.53,,,,,,,,,,,,,,
6,3.06,4.52,5.91,7.24,8.53,9.80,,,,,,,,,,,,,
7,3.06,4.52,5.91,7.24,8.53,9.80,11.04,,,,,,,,,,,,
8,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,,,,,,,,,,,
9,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,,,,,,,,,,
10,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,,,,,,,,,
11,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,15.88,,,,,,,,
12,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,15.88,17.06,,,,,,,
13,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,15.88,17.06,18.24,,,,,,
14,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,15.88,17.06,18.24,19.41,,,,,
15,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,15.88,17.06,18.24,19.41,20.57,,,,
16,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.69,15.88,17.06,18.24,19.41,20.57,21.73,,,
17,3.06,4.52,5.91,7.24,8.53,9.80,11.04,12.27,13.48,14.68,15.88,17.06,18.24,19.41,20.57,21.73,22.88,,
18,3.07,4.53,5.91,7.24,8.53,9.79,11.04,12.26,13.48,14.68,15.87,17.05,18.23,19.40,20.56,21.72,22.87,24.02,
19,2.83,4.22,5.55,6.84,8.11,9.35,10.58,11.79,12.99,14.17,15.35,16.52,17.69,18.85,20.00,21.15,22.29,23.43,24.56
