i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.23,,,,,,,,,,,,,,,,,,
2,1.23,2.53,,,,,,,,,,,,,,,,,
3,1.23,2.53,3.74,,,,,,,,,,,,,,,,
4,1.23,2.53,3.74,4.92,,,,,,,,,,,,,,,
5,1.23,2.53,3.74,4.92,6.07,,,,,,,,,,,,,,
6,1.23,2.53,3.74,4.92,6.07,7.20,,,,,,,,,,,,,
7,1.23,2.53,3.74,4.92,6.07,7.20,8.33,,,,,,,,,,,,
8,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,,,,,,,,,,,
9,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,,,,,,,,,,
10,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,,,,,,,,,
11,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,,,,,,,,
12,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,13.84,,,,,,,
13,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,13.84,14.93,,,,,,
14,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,13.84,14.93,16.01,,,,,
15,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,13.84,14.93,16.01,17.10,,,,
16,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,13.84,14.93,16.01,17.10,18.17,,,
17,1.23,2.53,3.74,4.92,6.07,7.20,8.33,9.44,10.55,11.65,12.75,13.84,14.93,16.01,17.10,18.17,19.25,,
18,1.23,2.53,3.74,4.91,6.06,7.20,8.32,9.44,10.55,11.65,12.75,13.84,14.93,16.01,17.09,18.17,19.25,20.32,
19,1.17,2.45,3.65,4.82,5.96,7.09,8.21,9.32,10.42,11.52,12.61,13.70,14.78,15.87,16.94,18.02,19.09,20.16,21.23
