i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.07,,,,,,,,,,,,,,,,,,,
2,3.85,4.63,,,,,,,,,,,,,,,,,,
3,3.64,4.42,5.28,,,,,,,,,,,,,,,,,
4,3.42,4.20,5.07,5.92,,,,,,,,,,,,,,,,
5,3.21,3.99,4.85,5.70,6.55,,,,,,,,,,,,,,,
6,2.99,3.78,4.64,5.49,6.33,7.17,,,,,,,,,,,,,,
7,2.78,3.56,4.42,5.27,6.12,6.96,7.79,,,,,,,,,,,,,
8,2.56,3.35,4.21,5.06,5.90,6.74,7.58,8.41,,,,,,,,,,,,
9,2.35,3.13,3.99,4.84,5.69,6.53,7.36,8.20,9.03,,,,,,,,,,,
10,2.13,2.92,3.78,4.63,5.47,6.31,7.15,7.98,8.82,9.65,,,,,,,,,,
11,1.92,2.70,3.56,4.41,5.26,6.10,6.93,7.77,8.60,9.43,10.26,,,,,,,,,
12,1.70,2.49,3.35,4.20,5.04,5.88,6.72,7.55,8.39,9.22,10.04,10.87,,,,,,,,
13,1.49,2.27,3.13,3.98,4.83,5.67,6.51,7.34,8.17,9.00,9.83,10.66,11.48,,,,,,,
14,1.28,2.06,2.92,3.77,4.61,5.45,6.29,7.12,7.96,8.79,9.62,10.44,11.27,12.09,,,,,,
15,1.06,1.84,2.70,3.55,4.40,5.24,6.08,6.91,7.74,8.57,9.40,10.23,11.05,11.88,12.70,,,,,
16,0.85,1.63,2.49,3.34,4.18,5.02,5.86,6.70,7.53,8.36,9.19,10.01,10.84,11.67,12.49,13.31,,,,
17,0.63,1.41,2.27,3.13,3.97,4.81,5.65,6.48,7.31,8.14,8.97,9.80,10.63,11.45,12.27,13.10,13.92,,,
18,0.42,1.20,2.06,2.91,3.75,4.59,5.43,6.27,7.10,7.93,8.76,9.58,10.41,11.24,12.06,12.88,13.71,14.53,,
19,0.20,0.98,1.84,2.69,3.53,4.37,5.21,6.04,6.87,7.70,8.53,9.36,10.18,11.01,11.83,12.66,13.48,14.30,15.12,
20,0.00,0.70,1.50,2.30,3.10,3.90,4.70,5.50,6.30,7.10,7.90,8.70,9.50,10.30,11.10,11.90,12.70,13.50,14.30,15.10
