i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.50,,,,,,,,,,,,,,,,,,,
2,4.26,5.13,,,,,,,,,,,,,,,,,,
3,4.02,4.90,5.76,,,,,,,,,,,,,,,,,
4,3.78,4.66,5.53,6.38,,,,,,,,,,,,,,,,
5,3.55,4.42,5.29,6.14,6.99,,,,,,,,,,,,,,,
6,3.31,4.18,5.05,5.91,6.76,7.60,,,,,,,,,,,,,,
7,3.07,3.95,4.81,5.67,6.52,7.36,8.20,,,,,,,,,,,,,
8,2.83,3.71,4.58,5.43,6.28,7.12,7.96,8.80,,,,,,,,,,,,
9,2.60,3.47,4.34,5.19,6.04,6.89,7.73,8.56,9.40,,,,,,,,,,,
10,2.36,3.24,4.10,4.96,5.81,6.65,7.49,8.33,9.16,9.99,,,,,,,,,,
11,2.12,3.00,3.86,4.72,5.57,6.41,7.25,8.09,8.92,9.76,10.59,,,,,,,,,
12,1.89,2.76,3.63,4.48,5.33,6.17,7.01,7.85,8.69,9.52,10.35,11.18,,,,,,,,
13,1.65,2.52,3.39,4.24,5.09,5.94,6.78,7.61,8.45,9.28,10.11,10.94,11.77,,,,,,,
14,1.41,2.29,3.15,4.01,4.86,5.70,6.54,7.38,8.21,9.05,9.88,10.71,11.54,12.36,,,,,,
15,1.17,2.05,2.91,3.77,4.62,5.46,6.30,7.14,7.98,8.81,9.64,10.47,11.30,12.13,12.95,,,,,
16,0.94,1.81,2.68,3.53,4.38,5.23,6.07,6.90,7.74,8.57,9.40,10.23,11.06,11.89,12.72,13.54,,,,
17,0.70,1.57,2.44,3.30,4.14,4.99,5.83,6.67,7.50,8.33,9.16,9.99,10.82,11.65,12.48,13.30,14.13,,,
18,0.46,1.34,2.20,3.06,3.91,4.75,5.59,6.43,7.26,8.10,8.93,9.76,10.59,11.41,12.24,13.07,13.89,14.72,,
19,0.22,1.10,1.96,2.82,3.66,4.51,5.34,6.18,7.02,7.85,8.68,9.51,10.34,11.16,11.99,12.81,13.64,14.46,15.29,
20,0.00,0.78,1.58,2.38,3.18,3.98,4.78,5.58,6.38,7.18,7.98,8.78,9.58,10.38,11.18,11.98,12.78,13.58,14.38,15.18
