i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.21,,,,,,,,,,,,,,,,,,,
2,6.83,7.94,,,,,,,,,,,,,,,,,,
3,6.45,7.56,8.47,,,,,,,,,,,,,,,,,
4,6.07,7.19,8.09,8.98,,,,,,,,,,,,,,,,
5,5.69,6.81,7.71,8.60,9.47,,,,,,,,,,,,,,,
6,5.32,6.43,7.33,8.22,9.09,9.96,,,,,,,,,,,,,,
7,4.94,6.05,6.96,7.84,8.72,9.58,10.45,,,,,,,,,,,,,
8,4.56,5.67,6.58,7.46,8.34,9.21,10.07,10.93,,,,,,,,,,,,
9,4.18,5.30,6.20,7.08,7.96,8.83,9.69,10.55,11.40,,,,,,,,,,,
10,3.80,4.92,5.82,6.71,7.58,8.45,9.31,10.17,11.02,11.87,,,,,,,,,,
11,3.42,4.54,5.44,6.33,7.20,8.07,8.93,9.79,10.65,11.50,12.35,,,,,,,,,
12,3.05,4.16,5.06,5.95,6.83,7.69,8.56,9.41,10.27,11.12,11.97,12.81,,,,,,,,
13,2.67,3.78,4.69,5.57,6.45,7.31,8.18,9.03,9.89,10.74,11.59,12.44,13.28,,,,,,,
14,2.29,3.41,4.31,5.19,6.07,6.94,7.80,8.66,9.51,10.36,11.21,12.06,12.90,13.74,,,,,,
15,1.91,3.03,3.93,4.82,5.69,6.56,7.42,8.28,9.13,9.98,10.83,11.68,12.52,13.37,14.21,,,,,
16,1.53,2.65,3.55,4.44,5.31,6.18,7.04,7.90,8.75,9.61,10.45,11.30,12.15,12.99,13.83,14.67,,,,
17,1.16,2.27,3.17,4.06,4.93,5.80,6.66,7.52,8.38,9.23,10.08,10.92,11.77,12.61,13.45,14.29,15.13,,,
18,0.78,1.89,2.80,3.68,4.56,5.42,6.29,7.14,8.00,8.85,9.70,10.54,11.39,12.23,13.07,13.91,14.75,15.59,,
19,0.41,1.52,2.41,3.29,4.17,5.03,5.89,6.75,7.60,8.45,9.30,10.14,10.99,11.83,12.67,13.51,14.34,15.18,16.02,
20,0.00,0.98,1.78,2.58,3.38,4.18,4.98,5.78,6.58,7.38,8.18,8.98,9.78,10.58,11.38,12.18,12.98,13.78,14.58,15.38
