i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.44,,,,,,,,,,,,,,,,,,
2,2.44,3.87,,,,,,,,,,,,,,,,,
3,2.44,3.87,5.23,,,,,,,,,,,,,,,,
4,2.44,3.87,5.23,6.53,,,,,,,,,,,,,,,
5,2.44,3.87,5.23,6.53,7.80,,,,,,,,,,,,,,
6,2.44,3.87,5.23,6.53,7.80,9.04,,,,,,,,,,,,,
7,2.44,3.87,5.23,6.53,7.80,9.04,10.26,,,,,,,,,,,,
8,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,,,,,,,,,,,
9,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,,,,,,,,,,
10,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,,,,,,,,,
11,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,,,,,,,,
12,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,16.17,,,,,,,
13,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,16.17,17.33,,,,,,
14,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,16.17,17.33,18.48,,,,,
15,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,16.17,17.33,18.48,19.63,,,,
16,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,16.17,17.33,18.48,19.63,20.77,,,
17,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.47,12.66,13.84,15.01,16.17,17.33,18.48,19.63,20.77,21.91,,
18,2.44,3.87,5.23,6.53,7.80,9.04,10.26,11.46,12.65,13.83,15.00,16.17,17.32,18.48,19.62,20.76,21.90,23.03,
19,2.22,3.62,4.95,6.23,7.47,8.69,9.90,11.09,12.27,13.44,14.60,15.75,16.90,18.04,19.18,20.31,21.44,22.57,23.69
