i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.63,,,,,,,,,,,,,,,,,,,
2,3.44,4.15,,,,,,,,,,,,,,,,,,
3,3.25,3.96,4.81,,,,,,,,,,,,,,,,,
4,3.06,3.77,4.62,5.47,,,,,,,,,,,,,,,,
5,2.87,3.57,4.43,5.27,6.11,,,,,,,,,,,,,,,
6,2.67,3.38,4.24,5.08,5.92,6.76,,,,,,,,,,,,,,
7,2.48,3.19,4.04,4.89,5.73,6.57,7.40,,,,,,,,,,,,,
8,2.29,3.00,3.85,4.70,5.54,6.37,7.21,8.04,,,,,,,,,,,,
9,2.10,2.81,3.66,4.51,5.35,6.18,7.02,7.85,8.68,,,,,,,,,,,
10,1.91,2.61,3.47,4.31,5.15,5.99,6.82,7.65,8.48,9.31,,,,,,,,,,
11,1.71,2.42,3.28,4.12,4.96,5.80,6.63,7.46,8.29,9.12,9.94,,,,,,,,,
12,1.52,2.23,3.09,3.93,4.77,5.61,6.44,7.27,8.10,8.93,9.75,10.58,,,,,,,,
13,1.33,2.04,2.89,3.74,4.58,5.42,6.25,7.08,7.91,8.73,9.56,10.39,11.21,,,,,,,
14,1.14,1.85,2.70,3.55,4.39,5.22,6.06,6.89,7.72,8.54,9.37,10.19,11.02,11.84,,,,,,
15,0.95,1.66,2.51,3.36,4.20,5.03,5.86,6.70,7.52,8.35,9.18,10.00,10.83,11.65,12.47,,,,,
16,0.75,1.46,2.32,3.16,4.00,4.84,5.67,6.50,7.33,8.16,8.99,9.81,10.63,11.46,12.28,13.10,,,,
17,0.56,1.27,2.13,2.97,3.81,4.65,5.48,6.31,7.14,7.97,8.79,9.62,10.44,11.26,12.09,12.91,13.73,,,
18,0.37,1.08,1.93,2.78,3.62,4.46,5.29,6.12,6.95,7.78,8.60,9.43,10.25,11.07,11.89,12.72,13.54,14.36,,
19,0.18,0.89,1.74,2.58,3.42,4.26,5.09,5.92,6.75,7.58,8.40,9.23,10.05,10.87,11.69,12.51,13.33,14.15,14.98,
20,0.00,0.64,1.44,2.24,3.04,3.84,4.64,5.44,6.24,7.04,7.84,8.64,9.44,10.24,11.04,11.84,12.64,13.44,14.24,15.04
