i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.02,,,,,,,,,,,,,,,,,,
2,3.02,4.47,,,,,,,,,,,,,,,,,
3,3.02,4.47,5.86,,,,,,,,,,,,,,,,
4,3.02,4.47,5.86,7.18,,,,,,,,,,,,,,,
5,3.02,4.47,5.86,7.18,8.47,,,,,,,,,,,,,,
6,3.02,4.47,5.86,7.18,8.47,9.73,,,,,,,,,,,,,
7,3.02,4.47,5.86,7.18,8.47,9.73,10.97,,,,,,,,,,,,
8,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,,,,,,,,,,,
9,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,,,,,,,,,,
10,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,,,,,,,,,
11,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,15.79,,,,,,,,
12,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,15.79,16.97,,,,,,,
13,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,15.79,16.97,18.15,,,,,,
14,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,15.79,16.97,18.15,19.31,,,,,
15,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,15.79,16.97,18.15,19.31,20.47,,,,
16,3.02,4.47,5.86,7.18,8.47,9.73,10.97,12.19,13.40,14.60,15.79,16.97,18.15,19.31,20.47,21.62,,,
17,3.01,4.47,5.86,7.18,8.47,9.73,10.96,12.19,13.40,14.60,15.79,16.97,18.14,19.31,20.47,21.62,22.77,,
18,3.02,4.47,5.86,7.18,8.46,9.72,10.96,12.18,13.39,14.59,15.78,16.96,18.14,19.30,20.46,21.62,22.77,23.91,
19,2.79,4.18,5.50,6.80,8.06,9.29,10.51,11.72,12.92,14.10,15.28,16.45,17.61,18.77,19.92,21.06,22.20,23.34,24.47
