i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.22,,,,,,,,,,,,,,,,,,,
2,4.00,4.71,,,,,,,,,,,,,,,,,,
3,3.78,4.49,5.35,,,,,,,,,,,,,,,,,
4,3.55,4.26,5.13,5.98,,,,,,,,,,,,,,,,
5,3.33,4.04,4.90,5.76,6.60,,,,,,,,,,,,,,,
6,3.11,3.82,4.68,5.53,6.38,7.22,,,,,,,,,,,,,,
7,2.88,3.59,4.46,5.31,6.16,7.00,7.84,,,,,,,,,,,,,
8,2.66,3.37,4.24,5.09,5.93,6.78,7.61,8.45,,,,,,,,,,,,
9,2.44,3.15,4.01,4.86,5.71,6.55,7.39,8.23,9.06,,,,,,,,,,,
10,2.21,2.93,3.79,4.64,5.49,6.33,7.17,8.00,8.84,9.67,,,,,,,,,,
11,1.99,2.70,3.57,4.42,5.26,6.11,6.94,7.78,8.61,9.44,10.27,,,,,,,,,
12,1.77,2.48,3.34,4.20,5.04,5.88,6.72,7.56,8.39,9.22,10.05,10.88,,,,,,,,
13,1.54,2.26,3.12,3.97,4.82,5.66,6.50,7.33,8.17,9.00,9.83,10.66,11.48,,,,,,,
14,1.32,2.03,2.90,3.75,4.60,5.44,6.28,7.11,7.94,8.78,9.61,10.43,11.26,12.09,,,,,,
15,1.10,1.81,2.67,3.53,4.37,5.21,6.05,6.89,7.72,8.55,9.38,10.21,11.04,11.86,12.69,,,,,
16,0.87,1.59,2.45,3.30,4.15,4.99,5.83,6.66,7.50,8.33,9.16,9.99,10.81,11.64,12.47,13.29,,,,
17,0.65,1.36,2.23,3.08,3.93,4.77,5.61,6.44,7.27,8.11,8.94,9.76,10.59,11.42,12.24,13.07,13.89,,,
18,0.43,1.14,2.00,2.86,3.70,4.54,5.38,6.22,7.05,7.88,8.71,9.54,10.37,11.19,12.02,12.84,13.67,14.49,,
19,0.20,0.91,1.78,2.63,3.47,4.31,5.15,5.99,6.82,7.65,8.48,9.31,10.13,10.96,11.78,12.61,13.43,14.25,15.08,
20,0.00,0.63,1.43,2.23,3.03,3.83,4.63,5.43,6.23,7.03,7.83,8.63,9.43,10.23,11.03,11.83,12.63,13.43,14.23,15.03
