i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.06,,,,,,,,,,,,,,,,,,
2,3.06,4.51,,,,,,,,,,,,,,,,,
3,3.06,4.51,5.87,,,,,,,,,,,,,,,,
4,3.06,4.51,5.87,7.18,,,,,,,,,,,,,,,
5,3.06,4.51,5.87,7.18,8.46,,,,,,,,,,,,,,
6,3.06,4.51,5.87,7.18,8.46,9.70,,,,,,,,,,,,,
7,3.06,4.51,5.87,7.18,8.46,9.70,10.93,,,,,,,,,,,,
8,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,,,,,,,,,,,
9,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,,,,,,,,,,
10,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,,,,,,,,,
11,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,15.72,,,,,,,,
12,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,15.72,16.89,,,,,,,
13,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,15.72,16.89,18.06,,,,,,
14,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,15.72,16.89,18.06,19.22,,,,,
15,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,15.72,16.89,18.06,19.22,20.37,,,,
16,3.06,4.51,5.87,7.18,8.46,9.70,10.93,12.15,13.35,14.54,15.72,16.89,18.06,19.22,20.37,21.52,,,
17,3.06,4.51,5.87,7.18,8.45,9.70,10.93,12.14,13.35,14.54,15.72,16.89,18.06,19.22,20.37,21.52,22.67,,
18,3.06,4.51,5.87,7.18,8.45,9.70,10.93,12.14,13.34,14.53,15.71,16.88,18.05,19.21,20.36,21.51,22.66,23.80,
19,2.88,4.24,5.55,6.82,8.07,9.30,10.51,11.71,12.89,14.07,15.24,16.40,17.56,18.71,19.85,20.99,22.13,23.26,24.39
