i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.80,,,,,,,,,,,,,,,,,,
2,1.80,3.40,,,,,,,,,,,,,,,,,
3,1.80,3.40,4.78,,,,,,,,,,,,,,,,
4,1.80,3.40,4.78,6.14,,,,,,,,,,,,,,,
5,1.80,3.40,4.78,6.14,7.47,,,,,,,,,,,,,,
6,1.80,3.40,4.78,6.14,7.47,8.77,,,,,,,,,,,,,
7,1.80,3.40,4.78,6.14,7.47,8.77,10.04,,,,,,,,,,,,
8,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,,,,,,,,,,,
9,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,,,,,,,,,,
10,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,,,,,,,,,
11,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,14.95,,,,,,,,
12,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,14.95,16.14,,,,,,,
13,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,14.95,16.14,17.33,,,,,,
14,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,14.95,16.14,17.33,18.50,,,,,
15,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,14.95,16.14,17.33,18.50,19.67,,,,
16,1.80,3.40,4.78,6.14,7.47,8.77,10.04,11.29,12.52,13.74,14.95,16.14,17.33,18.50,19.67,20.84,,,
17,1.80,3.40,4.78,6.13,7.47,8.77,10.04,11.29,12.52,13.74,14.94,16.14,17.32,18.50,19.67,20.84,21.99,,
18,1.81,3.40,4.78,6.13,7.47,8.77,10.04,11.29,12.52,13.74,14.94,16.13,17.32,18.49,19.66,20.83,21.99,23.14,
19,1.52,2.99,4.40,5.75,7.07,8.34,9.60,10.83,12.04,13.24,14.43,15.61,16.79,17.95,19.11,20.26,21.41,22.56,23.69
