i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.11,,,,,,,,,,,,,,,,,,,
2,8.64,10.35,,,,,,,,,,,,,,,,,,
3,8.17,9.88,10.80,,,,,,,,,,,,,,,,,
4,7.70,9.41,10.33,11.23,,,,,,,,,,,,,,,,
5,7.23,8.95,9.86,10.76,11.66,,,,,,,,,,,,,,,
6,6.76,8.48,9.39,10.30,11.19,12.07,,,,,,,,,,,,,,
7,6.29,8.01,8.93,9.83,10.72,11.60,12.48,,,,,,,,,,,,,
8,5.82,7.54,8.46,9.36,10.25,11.13,12.01,12.88,,,,,,,,,,,,
9,5.36,7.07,7.99,8.89,9.78,10.66,11.54,12.41,13.27,,,,,,,,,,,
10,4.89,6.60,7.52,8.42,9.31,10.19,11.07,11.94,12.81,13.67,,,,,,,,,,
11,4.42,6.13,7.05,7.95,8.84,9.72,10.60,11.47,12.34,13.20,14.06,,,,,,,,,
12,3.95,5.66,6.58,7.48,8.37,9.25,10.13,11.00,11.87,12.73,13.59,14.45,,,,,,,,
13,3.48,5.19,6.11,7.01,7.90,8.78,9.66,10.53,11.40,12.26,13.12,13.98,14.84,,,,,,,
14,3.01,4.72,5.64,6.54,7.43,8.32,9.19,10.06,10.93,11.79,12.65,13.51,14.37,15.22,,,,,,
15,2.54,4.25,5.17,6.07,6.96,7.85,8.72,9.59,10.46,11.32,12.18,13.04,13.90,14.75,15.60,,,,,
16,2.07,3.79,4.70,5.60,6.50,7.38,8.25,9.12,9.99,10.85,11.71,12.57,13.43,14.28,15.13,15.98,,,,
17,1.60,3.32,4.23,5.14,6.03,6.91,7.78,8.66,9.52,10.39,11.25,12.10,12.96,13.81,14.66,15.51,16.36,,,
18,1.13,2.85,3.76,4.67,5.56,6.44,7.31,8.18,9.05,9.91,10.77,11.63,12.49,13.34,14.19,15.04,15.89,16.74,,
19,0.69,2.39,3.29,4.19,5.07,5.95,6.82,7.69,8.56,9.42,10.28,11.13,11.98,12.84,13.69,14.53,15.38,16.23,17.07,
20,0.00,1.57,2.37,3.17,3.97,4.77,5.57,6.37,7.17,7.97,8.77,9.57,10.37,11.17,11.97,12.77,13.57,14.37,15.17,15.97
