i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.05,,,,,,,,,,,,,,,,,,,
2,7.63,8.80,,,,,,,,,,,,,,,,,,
3,7.21,8.38,9.29,,,,,,,,,,,,,,,,,
4,6.78,7.96,8.87,9.77,,,,,,,,,,,,,,,,
5,6.36,7.53,8.45,9.35,10.23,,,,,,,,,,,,,,,
6,5.94,7.11,8.03,8.93,9.81,10.69,,,,,,,,,,,,,,
7,5.52,6.69,7.61,8.51,9.39,10.27,11.14,,,,,,,,,,,,,
8,5.10,6.27,7.19,8.08,8.97,9.85,10.72,11.58,,,,,,,,,,,,
9,4.68,5.85,6.77,7.66,8.55,9.43,10.30,11.16,12.02,,,,,,,,,,,
10,4.26,5.43,6.34,7.24,8.13,9.00,9.88,10.74,11.60,12.46,,,,,,,,,,
11,3.84,5.01,5.92,6.82,7.71,8.58,9.45,10.32,11.18,12.04,12.89,,,,,,,,,
12,3.41,4.59,5.50,6.40,7.29,8.16,9.03,9.90,10.76,11.62,12.47,13.33,,,,,,,,
13,2.99,4.16,5.08,5.98,6.86,7.74,8.61,9.48,10.34,11.20,12.05,12.90,13.75,,,,,,,
14,2.57,3.74,4.66,5.56,6.44,7.32,8.19,9.06,9.92,10.78,11.63,12.48,13.33,14.18,,,,,,
15,2.15,3.32,4.24,5.14,6.02,6.90,7.77,8.63,9.50,10.35,11.21,12.06,12.91,13.76,14.61,,,,,
16,1.73,2.90,3.82,4.71,5.60,6.48,7.35,8.21,9.07,9.93,10.79,11.64,12.49,13.34,14.19,15.03,,,,
17,1.31,2.48,3.40,4.29,5.18,6.06,6.93,7.79,8.65,9.51,10.37,11.22,12.07,12.92,13.76,14.61,15.45,,,
18,0.89,2.06,2.97,3.87,4.76,5.63,6.50,7.37,8.23,9.09,9.94,10.80,11.65,12.49,13.34,14.19,15.03,15.87,,
19,0.48,1.64,2.55,3.44,4.32,5.20,6.07,6.93,7.79,8.64,9.50,10.35,11.20,12.04,12.89,13.73,14.58,15.42,16.26,
20,0.00,1.02,1.82,2.62,3.42,4.22,5.02,5.82,6.62,7.42,8.22,9.02,9.82,10.62,11.42,12.22,13.02,13.82,14.62,15.42
