i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.97,,,,,,,,,,,,,,,,,,
2,0.97,2.26,,,,,,,,,,,,,,,,,
3,0.97,2.26,3.46,,,,,,,,,,,,,,,,
4,0.97,2.26,3.46,4.62,,,,,,,,,,,,,,,
5,0.97,2.26,3.46,4.62,5.76,,,,,,,,,,,,,,
6,0.97,2.26,3.46,4.62,5.76,6.88,,,,,,,,,,,,,
7,0.97,2.26,3.46,4.62,5.76,6.88,7.99,,,,,,,,,,,,
8,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,,,,,,,,,,,
9,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,,,,,,,,,,
10,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,,,,,,,,,
11,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,,,,,,,,
12,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,13.46,,,,,,,
13,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,13.46,14.54,,,,,,
14,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,13.46,14.54,15.62,,,,,
15,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,13.46,14.54,15.62,16.69,,,,
16,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,13.46,14.54,15.62,16.69,17.76,,,
17,0.97,2.26,3.46,4.62,5.76,6.88,7.99,9.10,10.20,11.29,12.38,13.46,14.54,15.62,16.69,17.76,18.83,,
18,0.97,2.26,3.45,4.62,5.75,6.88,7.99,9.10,10.19,11.29,12.37,13.46,14.54,15.61,16.69,17.76,18.83,19.98,
19,0.92,2.19,3.38,4.54,5.67,6.79,7.90,9.00,10.09,11.18,12.26,13.34,14.42,15.49,16.56,17.63,18.70,19.78,21.23
