i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.01,,,,,,,,,,,,,,,,,,
2,2.01,3.37,,,,,,,,,,,,,,,,,
3,2.01,3.37,4.71,,,,,,,,,,,,,,,,
4,2.01,3.37,4.71,6.00,,,,,,,,,,,,,,,
5,2.01,3.37,4.71,6.00,7.26,,,,,,,,,,,,,,
6,2.01,3.37,4.71,6.00,7.26,8.49,,,,,,,,,,,,,
7,2.01,3.37,4.71,6.00,7.26,8.49,9.70,,,,,,,,,,,,
8,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,,,,,,,,,,,
9,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,,,,,,,,,,
10,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,,,,,,,,,
11,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.43,,,,,,,,
12,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.43,15.58,,,,,,,
13,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.43,15.58,16.73,,,,,,
14,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.43,15.58,16.73,17.88,,,,,
15,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.43,15.58,16.73,17.88,19.02,,,,
16,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.43,15.58,16.73,17.88,19.02,20.15,,,
17,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.09,13.26,14.42,15.58,16.73,17.88,19.01,20.15,21.28,,
18,2.01,3.37,4.71,6.00,7.26,8.49,9.70,10.90,12.08,13.25,14.42,15.58,16.73,17.87,19.01,20.14,21.27,22.40,
19,1.71,3.14,4.46,5.74,6.98,8.19,9.39,10.58,11.75,12.91,14.07,15.22,16.36,17.49,18.62,19.75,20.87,21.99,23.11
