i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.00,,,,,,,,,,,,,,,,,,,
2,7.58,8.84,,,,,,,,,,,,,,,,,,
3,7.16,8.42,9.33,,,,,,,,,,,,,,,,,
4,6.74,8.00,8.91,9.81,,,,,,,,,,,,,,,,
5,6.33,7.58,8.50,9.39,10.27,,,,,,,,,,,,,,,
6,5.91,7.17,8.08,8.97,9.86,10.73,,,,,,,,,,,,,,
7,5.49,6.75,7.66,8.56,9.44,10.31,11.18,,,,,,,,,,,,,
8,5.07,6.33,7.24,8.14,9.02,9.90,10.77,11.63,,,,,,,,,,,,
9,4.66,5.91,6.83,7.72,8.60,9.48,10.35,11.21,12.07,,,,,,,,,,,
10,4.24,5.50,6.41,7.30,8.19,9.06,9.93,10.79,11.65,12.51,,,,,,,,,,
11,3.82,5.08,5.99,6.89,7.77,8.64,9.51,10.38,11.24,12.09,12.95,,,,,,,,,
12,3.40,4.66,5.58,6.47,7.35,8.23,9.10,9.96,10.82,11.68,12.53,13.38,,,,,,,,
13,2.99,4.25,5.16,6.05,6.94,7.81,8.68,9.54,10.40,11.26,12.11,12.97,13.81,,,,,,,
14,2.57,3.83,4.74,5.63,6.52,7.39,8.26,9.13,9.99,10.84,11.70,12.55,13.40,14.24,,,,,,
15,2.15,3.41,4.32,5.22,6.10,6.98,7.84,8.71,9.57,10.42,11.28,12.13,12.98,13.83,14.67,,,,,
16,1.74,2.99,3.91,4.80,5.68,6.56,7.43,8.29,9.15,10.01,10.86,11.71,12.56,13.41,14.26,15.10,,,,
17,1.32,2.58,3.49,4.38,5.27,6.14,7.01,7.87,8.73,9.59,10.44,11.30,12.15,12.99,13.84,14.68,15.53,,,
18,0.90,2.16,3.07,3.96,4.85,5.72,6.59,7.45,8.31,9.17,10.03,10.88,11.73,12.57,13.42,14.26,15.11,15.95,,
19,0.50,1.75,2.65,3.54,4.42,5.29,6.16,7.02,7.88,8.73,9.58,10.43,11.28,12.13,12.97,13.81,14.66,15.50,16.34,
20,0.00,1.11,1.91,2.71,3.51,4.31,5.11,5.91,6.71,7.51,8.31,9.11,9.91,10.71,11.51,12.31,13.11,13.91,14.71,15.51
