i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.23,,,,,,,,,,,,,,,,,,,
2,6.84,7.37,,,,,,,,,,,,,,,,,,
3,6.45,6.99,7.43,,,,,,,,,,,,,,,,,
4,6.07,6.60,7.05,7.47,,,,,,,,,,,,,,,,
5,5.68,6.21,6.66,7.08,7.49,,,,,,,,,,,,,,,
6,5.29,5.82,6.27,6.70,7.10,7.50,,,,,,,,,,,,,,
7,4.91,5.44,5.89,6.31,6.72,7.11,7.50,,,,,,,,,,,,,
8,4.52,5.05,5.50,5.92,6.33,6.72,7.11,7.49,,,,,,,,,,,,
9,4.13,4.66,5.11,5.53,5.94,6.34,6.72,7.11,7.48,,,,,,,,,,,
10,3.74,4.28,4.72,5.15,5.55,5.95,6.34,6.72,7.09,7.46,,,,,,,,,,
11,3.36,3.89,4.34,4.76,5.17,5.56,5.95,6.33,6.71,7.08,7.45,,,,,,,,,
12,2.97,3.50,3.95,4.37,4.78,5.18,5.56,5.94,6.32,6.69,7.06,7.42,,,,,,,,
13,2.58,3.11,3.56,3.99,4.39,4.79,5.18,5.56,5.93,6.30,6.67,7.03,7.40,,,,,,,
14,2.19,2.73,3.17,3.60,4.00,4.40,4.79,5.17,5.54,5.92,6.28,6.65,7.01,7.37,,,,,,
15,1.81,2.34,2.79,3.21,3.62,4.01,4.40,4.78,5.16,5.53,5.90,6.26,6.62,6.98,7.34,,,,,
16,1.42,1.95,2.40,2.82,3.23,3.63,4.01,4.39,4.77,5.14,5.51,5.87,6.23,6.59,6.95,7.30,,,,
17,1.03,1.56,2.01,2.43,2.84,3.24,3.62,4.00,4.38,4.75,5.12,5.48,5.84,6.20,6.56,6.91,7.26,,,
18,0.65,1.17,1.62,2.04,2.44,2.83,3.22,3.59,3.97,4.34,4.70,5.07,5.43,5.78,6.14,6.49,6.84,7.19,,
19,0.28,0.78,1.19,1.59,1.98,2.36,2.73,3.10,3.46,3.82,4.17,4.53,4.88,5.23,5.58,5.93,6.27,6.62,6.96,
20,0.00,0.34,0.64,0.94,1.24,1.54,1.84,2.14,2.44,2.74,3.04,3.34,3.64,3.94,4.24,4.54,4.84,5.14,5.44,5.74
