i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.61,,,,,,,,,,,,,,,,,,,
2,8.15,8.78,,,,,,,,,,,,,,,,,,
3,7.69,8.32,8.79,,,,,,,,,,,,,,,,,
4,7.23,7.86,8.33,8.79,,,,,,,,,,,,,,,,
5,6.78,7.40,7.88,8.33,8.77,,,,,,,,,,,,,,,
6,6.32,6.94,7.42,7.87,8.31,8.74,,,,,,,,,,,,,,
7,5.86,6.48,6.96,7.41,7.85,8.28,8.70,,,,,,,,,,,,,
8,5.40,6.02,6.50,6.95,7.39,7.82,8.24,8.65,,,,,,,,,,,,
9,4.94,5.56,6.04,6.49,6.93,7.36,7.78,8.19,8.59,,,,,,,,,,,
10,4.48,5.10,5.58,6.03,6.47,6.90,7.32,7.73,8.13,8.52,,,,,,,,,,
11,4.02,4.64,5.12,5.58,6.01,6.44,6.86,7.27,7.67,8.06,8.46,,,,,,,,,
12,3.56,4.18,4.66,5.12,5.56,5.98,6.40,6.81,7.21,7.60,8.00,8.38,,,,,,,,
13,3.10,3.73,4.20,4.66,5.10,5.52,5.94,6.35,6.75,7.15,7.54,7.92,8.31,,,,,,,
14,2.64,3.27,3.74,4.20,4.64,5.06,5.48,5.89,6.29,6.69,7.08,7.46,7.85,8.23,,,,,,
15,2.18,2.81,3.28,3.74,4.18,4.60,5.02,5.43,5.83,6.23,6.62,7.00,7.39,7.77,8.14,,,,,
16,1.72,2.35,2.82,3.28,3.72,4.14,4.56,4.97,5.37,5.76,6.16,6.54,6.92,7.30,7.68,8.05,,,,
17,1.26,1.89,2.36,2.81,3.25,3.68,4.09,4.50,4.90,5.30,5.69,6.07,6.45,6.83,7.21,7.58,7.95,,,
18,0.80,1.42,1.89,2.33,2.77,3.19,3.60,4.00,4.40,4.79,5.18,5.56,5.94,6.32,6.69,7.07,7.44,7.80,,
19,0.35,0.92,1.36,1.78,2.19,2.59,2.98,3.37,3.75,4.13,4.50,4.87,5.24,5.61,5.97,6.33,6.69,7.05,7.40,
20,0.00,0.40,0.70,1.00,1.30,1.60,1.90,2.20,2.50,2.80,3.10,3.40,3.70,4.00,4.30,4.60,4.90,5.20,5.50,5.80
