i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.62,,,,,,,,,,,,,,,,,,
2,0.62,1.53,,,,,,,,,,,,,,,,,
3,0.62,1.53,2.46,,,,,,,,,,,,,,,,
4,0.62,1.53,2.46,3.40,,,,,,,,,,,,,,,
5,0.62,1.53,2.46,3.40,4.36,,,,,,,,,,,,,,
6,0.62,1.53,2.46,3.40,4.36,5.30,,,,,,,,,,,,,
7,0.62,1.53,2.46,3.40,4.36,5.30,6.26,,,,,,,,,,,,
8,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,,,,,,,,,,,
9,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,,,,,,,,,,
10,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,,,,,,,,,
11,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,,,,,,,,
12,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,11.07,,,,,,,
13,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,11.08,12.14,,,,,,
14,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,11.08,12.13,13.10,,,,,
15,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,11.09,12.13,13.10,13.50,,,,
16,0.62,1.53,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,11.09,12.13,13.10,13.50,13.60,,,
17,0.62,1.52,2.46,3.40,4.36,5.30,6.26,7.22,8.19,9.15,10.12,11.09,12.06,13.10,13.50,13.60,14.57,,
18,0.61,1.51,2.45,3.40,4.33,5.29,6.25,7.21,8.16,9.13,10.10,11.06,12.01,13.10,13.50,13.60,14.57,15.40,
19,0.54,1.43,2.33,3.27,4.21,5.14,6.09,7.04,8.00,8.96,9.91,10.88,11.83,12.91,13.50,13.60,14.57,15.40,16.60
