i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.93,,,,,,,,,,,,,,,,,,,
2,6.56,7.05,,,,,,,,,,,,,,,,,,
3,6.18,6.68,7.12,,,,,,,,,,,,,,,,,
4,5.81,6.30,6.75,7.17,,,,,,,,,,,,,,,,
5,5.44,5.93,6.37,6.79,7.19,,,,,,,,,,,,,,,
6,5.07,5.56,6.00,6.42,6.82,7.21,,,,,,,,,,,,,,
7,4.69,5.19,5.63,6.05,6.45,6.84,7.22,,,,,,,,,,,,,
8,4.32,4.81,5.26,5.67,6.08,6.47,6.85,7.23,,,,,,,,,,,,
9,3.95,4.44,4.88,5.30,5.70,6.09,6.48,6.85,7.23,,,,,,,,,,,
10,3.57,4.07,4.51,4.93,5.33,5.72,6.10,6.48,6.85,7.22,,,,,,,,,,
11,3.20,3.69,4.14,4.55,4.96,5.35,5.73,6.11,6.48,6.85,7.21,,,,,,,,,
12,2.83,3.32,3.76,4.18,4.58,4.97,5.36,5.73,6.11,6.47,6.84,7.20,,,,,,,,
13,2.46,2.95,3.39,3.81,4.21,4.60,4.98,5.36,5.73,6.10,6.46,6.83,7.18,,,,,,,
14,2.08,2.58,3.02,3.44,3.84,4.23,4.61,4.99,5.36,5.73,6.09,6.45,6.81,7.17,,,,,,
15,1.71,2.20,2.64,3.06,3.46,3.86,4.24,4.62,4.99,5.35,5.72,6.08,6.44,6.79,7.15,,,,,
16,1.34,1.83,2.27,2.69,3.09,3.48,3.87,4.24,4.61,4.98,5.35,5.71,6.06,6.42,6.77,7.13,,,,
17,0.96,1.46,1.90,2.31,2.72,3.11,3.49,3.87,4.24,4.60,4.97,5.33,5.69,6.04,6.40,6.75,7.10,,,
18,0.60,1.08,1.52,1.93,2.33,2.72,3.10,3.48,3.85,4.21,4.57,4.93,5.29,5.64,6.00,6.35,6.70,7.04,,
19,0.25,0.70,1.11,1.51,1.89,2.27,2.64,3.00,3.36,3.72,4.07,4.42,4.77,5.12,5.47,5.81,6.15,6.50,6.84,
20,0.00,0.30,0.60,0.90,1.20,1.50,1.80,2.10,2.40,2.70,3.00,3.30,3.60,3.90,4.20,4.50,4.80,5.10,5.40,5.70
