i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.62,,,,,,,,,,,,,,,,,,
2,0.62,1.48,,,,,,,,,,,,,,,,,
3,0.62,1.48,2.33,,,,,,,,,,,,,,,,
4,0.62,1.48,2.33,3.22,,,,,,,,,,,,,,,
5,0.62,1.48,2.33,3.22,4.12,,,,,,,,,,,,,,
6,0.62,1.48,2.33,3.22,4.12,5.04,,,,,,,,,,,,,
7,0.62,1.48,2.33,3.22,4.12,5.04,5.95,,,,,,,,,,,,
8,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,,,,,,,,,,,
9,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,7.81,,,,,,,,,,
10,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,7.81,8.74,,,,,,,,,
11,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,7.81,8.74,9.67,,,,,,,,
12,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,7.81,8.74,9.67,10.61,,,,,,,
13,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,7.81,8.74,9.67,10.61,11.55,,,,,,
14,0.62,1.48,2.33,3.22,4.12,5.04,5.95,6.88,7.81,8.74,9.67,10.61,11.55,12.49,,,,,
15,0.62,1.48,2.32,3.22,4.12,5.03,5.95,6.88,7.81,8.74,9.67,10.61,11.55,12.49,13.43,,,,
16,0.61,1.48,2.32,3.21,4.12,5.03,5.95,6.87,7.80,8.73,9.67,10.61,11.55,12.49,13.43,14.37,,,
17,0.61,1.47,2.31,3.20,4.10,5.01,5.93,6.85,7.78,8.71,9.64,10.58,11.52,12.46,13.40,14.35,15.29,,
18,0.55,1.41,2.23,3.11,4.00,4.91,5.82,6.74,7.66,8.59,9.52,10.45,11.38,12.32,13.26,14.20,15.14,16.09,
19,0.38,1.10,1.89,2.71,3.56,4.43,5.30,6.19,7.08,7.98,8.88,9.79,10.70,11.62,12.54,13.46,14.38,15.31,16.24
