i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.95,,,,,,,,,,,,,,,,,,,
2,7.52,8.09,,,,,,,,,,,,,,,,,,
3,7.10,7.66,8.13,,,,,,,,,,,,,,,,,
4,6.67,7.24,7.70,8.14,,,,,,,,,,,,,,,,
5,6.24,6.81,7.28,7.72,8.14,,,,,,,,,,,,,,,
6,5.82,6.38,6.85,7.29,7.72,8.13,,,,,,,,,,,,,,
7,5.39,5.96,6.42,6.87,7.29,7.70,8.11,,,,,,,,,,,,,
8,4.97,5.53,6.00,6.44,6.86,7.28,7.68,8.08,,,,,,,,,,,,
9,4.54,5.10,5.57,6.01,6.44,6.85,7.25,7.65,8.04,,,,,,,,,,,
10,4.11,4.68,5.14,5.59,6.01,6.42,6.83,7.22,7.61,8.00,,,,,,,,,,
11,3.69,4.25,4.72,5.16,5.58,6.00,6.40,6.80,7.19,7.57,7.95,,,,,,,,,
12,3.26,3.83,4.29,4.73,5.16,5.57,5.97,6.37,6.76,7.14,7.53,7.90,,,,,,,,
13,2.83,3.40,3.86,4.31,4.73,5.14,5.55,5.94,6.33,6.72,7.10,7.48,7.85,,,,,,,
14,2.41,2.97,3.44,3.88,4.31,4.72,5.12,5.52,5.91,6.29,6.67,7.05,7.42,7.79,,,,,,
15,1.98,2.55,3.01,3.45,3.88,4.29,4.69,5.09,5.48,5.87,6.25,6.62,6.99,7.36,7.73,,,,,
16,1.55,2.12,2.58,3.03,3.45,3.86,4.27,4.66,5.05,5.44,5.82,6.19,6.57,6.94,7.30,7.67,,,,
17,1.13,1.69,2.16,2.60,3.02,3.43,3.84,4.23,4.62,5.00,5.38,5.76,6.13,6.50,6.87,7.23,7.60,,,
18,0.70,1.26,1.72,2.16,2.58,2.98,3.38,3.78,4.16,4.55,4.92,5.30,5.67,6.04,6.40,6.76,7.12,7.48,,
19,0.30,0.81,1.24,1.66,2.06,2.45,2.83,3.21,3.58,3.95,4.32,4.68,5.04,5.40,5.76,6.11,6.46,6.81,7.16,
20,0.00,0.35,0.65,0.95,1.25,1.55,1.85,2.15,2.45,2.75,3.05,3.35,3.65,3.95,4.25,4.55,4.85,5.15,5.45,5.75
