i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.82,,,,,,,,,,,,,,,,,,,
2,3.62,3.90,,,,,,,,,,,,,,,,,,
3,3.41,3.69,4.06,,,,,,,,,,,,,,,,,
4,3.21,3.48,3.86,4.21,,,,,,,,,,,,,,,,
5,3.00,3.28,3.65,4.01,4.36,,,,,,,,,,,,,,,
6,2.80,3.07,3.44,3.80,4.15,4.50,,,,,,,,,,,,,,
7,2.59,2.87,3.24,3.60,3.95,4.29,4.64,,,,,,,,,,,,,
8,2.39,2.66,3.03,3.39,3.74,4.09,4.43,4.77,,,,,,,,,,,,
9,2.18,2.46,2.83,3.19,3.54,3.88,4.22,4.56,4.90,,,,,,,,,,,
10,1.97,2.25,2.62,2.98,3.33,3.68,4.02,4.36,4.69,5.03,,,,,,,,,,
11,1.77,2.05,2.42,2.78,3.13,3.47,3.81,4.15,4.49,4.82,5.15,,,,,,,,,
12,1.56,1.84,2.21,2.57,2.92,3.27,3.61,3.95,4.28,4.62,4.95,5.28,,,,,,,,
13,1.36,1.63,2.01,2.36,2.72,3.06,3.40,3.74,4.08,4.41,4.74,5.07,5.40,,,,,,,
14,1.15,1.43,1.80,2.16,2.51,2.86,3.20,3.54,3.87,4.20,4.54,4.87,5.20,5.55,,,,,,
15,0.95,1.22,1.60,1.95,2.30,2.65,2.99,3.33,3.67,4.00,4.33,4.66,4.99,5.34,5.64,,,,,
16,0.74,1.02,1.39,1.75,2.10,2.44,2.79,3.12,3.46,3.79,4.13,4.46,4.79,5.12,5.43,5.80,,,,
17,0.54,0.81,1.18,1.54,1.89,2.24,2.58,2.92,3.25,3.59,3.92,4.25,4.58,4.92,5.23,5.61,5.35,,,
18,0.33,0.61,0.98,1.34,1.69,2.03,2.37,2.71,3.04,3.38,3.71,4.04,4.37,4.71,5.02,5.40,5.39,1.75,,
19,0.13,0.40,0.76,1.11,1.46,1.80,2.14,2.47,2.80,3.13,3.46,3.79,4.12,4.44,4.77,5.11,5.35,4.62,-57.61,
20,0.00,0.18,0.48,0.78,1.08,1.38,1.68,1.98,2.28,2.58,2.88,3.18,3.48,3.78,4.08,4.38,4.68,4.98,5.28,5.58
