i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.82,,,,,,,,,,,,,,,,,,,
2,6.45,6.93,,,,,,,,,,,,,,,,,,
3,6.08,6.56,7.00,,,,,,,,,,,,,,,,,
4,5.71,6.20,6.64,7.05,,,,,,,,,,,,,,,,
5,5.35,5.83,6.27,6.69,7.09,,,,,,,,,,,,,,,
6,4.98,5.46,5.90,6.32,6.72,7.11,,,,,,,,,,,,,,
7,4.61,5.09,5.54,5.95,6.35,6.74,7.12,,,,,,,,,,,,,
8,4.25,4.73,5.17,5.58,5.98,6.37,6.75,7.13,,,,,,,,,,,,
9,3.88,4.36,4.80,5.22,5.62,6.01,6.39,6.76,7.13,,,,,,,,,,,
10,3.51,3.99,4.43,4.85,5.25,5.64,6.02,6.40,6.77,7.13,,,,,,,,,,
11,3.14,3.63,4.07,4.48,4.88,5.27,5.65,6.03,6.40,6.77,7.13,,,,,,,,,
12,2.78,3.26,3.70,4.12,4.52,4.90,5.29,5.66,6.03,6.40,6.76,7.12,,,,,,,,
13,2.41,2.89,3.33,3.75,4.15,4.54,4.92,5.29,5.66,6.03,6.39,6.75,7.11,,,,,,,
14,2.04,2.52,2.97,3.38,3.78,4.17,4.55,4.93,5.30,5.66,6.03,6.39,6.74,7.10,,,,,,
15,1.68,2.16,2.60,3.01,3.41,3.80,4.18,4.56,4.93,5.30,5.66,6.02,6.38,6.73,7.08,,,,,
16,1.31,1.79,2.23,2.65,3.05,3.44,3.82,4.19,4.56,4.93,5.29,5.65,6.01,6.36,6.71,7.07,,,,
17,0.94,1.42,1.86,2.28,2.68,3.07,3.45,3.82,4.19,4.56,4.92,5.28,5.64,5.99,6.34,6.69,7.04,,,
18,0.58,1.05,1.49,1.90,2.30,2.69,3.06,3.44,3.81,4.17,4.53,4.89,5.25,5.60,5.95,6.30,6.65,6.99,,
19,0.24,0.68,1.09,1.49,1.87,2.24,2.61,2.97,3.33,3.69,4.04,4.39,4.74,5.09,5.43,5.78,6.12,6.46,6.80,
20,0.00,0.29,0.59,0.89,1.19,1.49,1.79,2.09,2.39,2.69,2.99,3.29,3.59,3.89,4.19,4.49,4.79,5.09,5.39,5.69
