i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.88,,,,,,,,,,,,,,,,,,,
2,4.62,4.98,,,,,,,,,,,,,,,,,,
3,4.35,4.72,5.11,,,,,,,,,,,,,,,,,
4,4.09,4.46,4.85,5.23,,,,,,,,,,,,,,,,
5,3.83,4.20,4.59,4.97,5.33,,,,,,,,,,,,,,,
6,3.57,3.94,4.33,4.71,5.07,5.43,,,,,,,,,,,,,,
7,3.31,3.68,4.07,4.45,4.81,5.17,5.52,,,,,,,,,,,,,
8,3.05,3.42,3.81,4.18,4.55,4.91,5.26,5.61,,,,,,,,,,,,
9,2.79,3.16,3.55,3.92,4.29,4.65,5.00,5.35,5.70,,,,,,,,,,,
10,2.52,2.89,3.29,3.66,4.03,4.39,4.74,5.09,5.44,5.78,,,,,,,,,,
11,2.26,2.63,3.02,3.40,3.77,4.12,4.48,4.83,5.18,5.52,5.86,,,,,,,,,
12,2.00,2.37,2.76,3.14,3.50,3.86,4.22,4.57,4.91,5.26,5.60,5.94,,,,,,,,
13,1.74,2.11,2.50,2.88,3.24,3.60,3.96,4.31,4.65,5.00,5.34,5.68,6.02,,,,,,,
14,1.48,1.85,2.24,2.62,2.98,3.34,3.69,4.04,4.39,4.74,5.08,5.42,5.76,6.09,,,,,,
15,1.22,1.59,1.98,2.35,2.72,3.08,3.43,3.78,4.13,4.47,4.82,5.16,5.49,5.83,6.17,,,,,
16,0.96,1.33,1.72,2.09,2.46,2.82,3.17,3.52,3.87,4.21,4.55,4.89,5.23,5.57,5.90,6.24,,,,
17,0.70,1.06,1.46,1.83,2.20,2.56,2.91,3.26,3.61,3.95,4.29,4.63,4.97,5.31,5.64,5.98,6.31,,,
18,0.44,0.80,1.19,1.57,1.93,2.29,2.64,2.99,3.34,3.68,4.02,4.36,4.70,5.03,5.37,5.70,6.03,6.37,,
19,0.19,0.54,0.91,1.28,1.64,1.99,2.33,2.68,3.02,3.36,3.69,4.03,4.36,4.70,5.03,5.36,5.69,6.01,6.34,
20,0.00,0.24,0.54,0.84,1.14,1.44,1.74,2.04,2.34,2.64,2.94,3.24,3.54,3.84,4.14,4.44,4.74,5.04,5.34,5.64
