i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.67,,,,,,,,,,,,,,,,,,,
2,8.20,8.79,,,,,,,,,,,,,,,,,,
3,7.73,8.33,8.83,,,,,,,,,,,,,,,,,
4,7.27,7.86,8.36,8.82,,,,,,,,,,,,,,,,
5,6.80,7.39,7.89,8.36,8.80,,,,,,,,,,,,,,,
6,6.33,6.92,7.42,7.89,8.34,8.77,,,,,,,,,,,,,,
7,5.86,6.46,6.96,7.42,7.87,8.30,8.73,,,,,,,,,,,,,
8,5.40,5.99,6.49,6.95,7.40,7.83,8.26,8.67,,,,,,,,,,,,
9,4.93,5.52,6.02,6.49,6.93,7.37,7.79,8.20,8.61,,,,,,,,,,,
10,4.46,5.05,5.55,6.02,6.46,6.90,7.32,7.74,8.14,8.55,,,,,,,,,,
11,3.99,4.58,5.09,5.55,6.00,6.43,6.85,7.27,7.68,8.08,8.47,,,,,,,,,
12,3.52,4.12,4.62,5.08,5.53,5.96,6.39,6.80,7.21,7.61,8.01,8.40,,,,,,,,
13,3.06,3.65,4.15,4.61,5.06,5.50,5.92,6.33,6.74,7.14,7.54,7.93,8.32,,,,,,,
14,2.59,3.18,3.68,4.15,4.59,5.03,5.45,5.87,6.27,6.67,7.07,7.46,7.85,8.23,,,,,,
15,2.12,2.71,3.21,3.68,4.13,4.56,4.98,5.40,5.81,6.21,6.60,6.99,7.38,7.76,8.14,,,,,
16,1.65,2.25,2.75,3.21,3.66,4.09,4.51,4.93,5.34,5.74,6.13,6.52,6.91,7.29,7.67,8.05,,,,
17,1.19,1.78,2.28,2.74,3.18,3.62,4.04,4.45,4.86,5.26,5.65,6.05,6.43,6.81,7.19,7.57,7.95,,,
18,0.72,1.31,1.80,2.25,2.69,3.12,3.54,3.95,4.35,4.75,5.14,5.53,5.91,6.29,6.67,7.04,7.41,7.78,,
19,0.30,0.82,1.26,1.69,2.11,2.51,2.91,3.30,3.69,4.07,4.45,4.82,5.19,5.56,5.93,6.29,6.65,7.01,7.37,
20,0.00,0.34,0.64,0.94,1.24,1.54,1.84,2.14,2.44,2.74,3.04,3.34,3.64,3.94,4.24,4.54,4.84,5.14,5.44,5.74
