i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.34,,,,,,,,,,,,,,,,,,,
2,4.11,4.45,,,,,,,,,,,,,,,,,,
3,3.87,4.22,4.60,,,,,,,,,,,,,,,,,
4,3.64,3.99,4.37,4.73,,,,,,,,,,,,,,,,
5,3.41,3.76,4.14,4.50,4.86,,,,,,,,,,,,,,,
6,3.18,3.52,3.90,4.27,4.63,4.98,,,,,,,,,,,,,,
7,2.95,3.29,3.67,4.04,4.39,4.75,5.09,,,,,,,,,,,,,
8,2.71,3.06,3.44,3.81,4.16,4.51,4.86,5.20,,,,,,,,,,,,
9,2.48,2.83,3.21,3.57,3.93,4.28,4.63,4.97,5.31,,,,,,,,,,,
10,2.25,2.60,2.98,3.34,3.70,4.05,4.40,4.74,5.08,5.42,,,,,,,,,,
11,2.02,2.36,2.74,3.11,3.47,3.82,4.17,4.51,4.85,5.19,5.52,,,,,,,,,
12,1.79,2.13,2.51,2.88,3.23,3.59,3.93,4.28,4.62,4.96,5.29,5.63,,,,,,,,
13,1.55,1.90,2.28,2.65,3.00,3.35,3.70,4.04,4.39,4.72,5.06,5.40,5.73,,,,,,,
14,1.32,1.67,2.05,2.41,2.77,3.12,3.47,3.81,4.15,4.49,4.83,5.16,5.50,5.83,,,,,,
15,1.09,1.44,1.82,2.18,2.54,2.89,3.24,3.58,3.92,4.26,4.60,4.93,5.26,5.60,5.93,,,,,
16,0.86,1.21,1.58,1.95,2.31,2.66,3.01,3.35,3.69,4.03,4.36,4.70,5.03,5.36,5.69,6.02,,,,
17,0.63,0.97,1.35,1.72,2.07,2.43,2.77,3.12,3.46,3.79,4.13,4.47,4.80,5.13,5.46,5.79,6.12,,,
18,0.40,0.74,1.12,1.48,1.84,2.19,2.54,2.88,3.22,3.56,3.89,4.23,4.56,4.89,5.22,5.55,5.88,6.21,,
19,0.17,0.50,0.87,1.23,1.58,1.92,2.27,2.60,2.94,3.27,3.61,3.94,4.27,4.60,4.92,5.25,5.58,5.90,6.23,
20,0.00,0.24,0.54,0.84,1.14,1.44,1.74,2.04,2.34,2.64,2.94,3.24,3.54,3.84,4.14,4.44,4.74,5.04,5.34,5.64
