i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.43,,,,,,,,,,,,,,,,,,,
2,7.98,8.58,,,,,,,,,,,,,,,,,,
3,7.53,8.13,8.61,,,,,,,,,,,,,,,,,
4,7.08,7.68,8.15,8.61,,,,,,,,,,,,,,,,
5,6.62,7.23,7.70,8.16,8.59,,,,,,,,,,,,,,,
6,6.17,6.77,7.25,7.70,8.14,8.57,,,,,,,,,,,,,,
7,5.72,6.32,6.80,7.25,7.69,8.11,8.53,,,,,,,,,,,,,
8,5.27,5.87,6.35,6.80,7.24,7.66,8.08,8.48,,,,,,,,,,,,
9,4.82,5.42,5.90,6.35,6.79,7.21,7.63,8.03,8.43,,,,,,,,,,,
10,4.37,4.97,5.44,5.90,6.34,6.76,7.17,7.58,7.98,8.37,,,,,,,,,,
11,3.92,4.52,4.99,5.45,5.88,6.31,6.72,7.13,7.53,7.92,8.31,,,,,,,,,
12,3.46,4.06,4.54,5.00,5.43,5.86,6.27,6.68,7.08,7.47,7.86,8.24,,,,,,,,
13,3.01,3.61,4.09,4.54,4.98,5.40,5.82,6.23,6.62,7.02,7.41,7.79,8.17,,,,,,,
14,2.56,3.16,3.64,4.09,4.53,4.95,5.37,5.77,6.17,6.57,6.96,7.34,7.72,8.10,,,,,,
15,2.11,2.71,3.19,3.64,4.08,4.50,4.92,5.32,5.72,6.11,6.50,6.89,7.27,7.65,8.02,,,,,
16,1.66,2.26,2.73,3.19,3.62,4.05,4.46,4.87,5.27,5.66,6.05,6.43,6.81,7.19,7.57,7.94,,,,
17,1.21,1.80,2.28,2.73,3.17,3.59,4.00,4.41,4.81,5.20,5.59,5.97,6.35,6.73,7.10,7.48,7.84,,,
18,0.76,1.35,1.82,2.26,2.69,3.11,3.52,3.92,4.32,4.71,5.09,5.48,5.85,6.23,6.60,6.97,7.34,7.70,,
19,0.32,0.86,1.30,1.72,2.13,2.53,2.92,3.31,3.69,4.06,4.44,4.80,5.17,5.53,5.90,6.26,6.61,6.97,7.32,
20,0.00,0.37,0.67,0.97,1.27,1.57,1.87,2.17,2.47,2.77,3.07,3.37,3.67,3.97,4.27,4.57,4.87,5.17,5.47,5.77
