i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.42,,,,,,,,,,,,,,,,,,,
2,7.96,8.54,,,,,,,,,,,,,,,,,,
3,7.51,8.09,8.58,,,,,,,,,,,,,,,,,
4,7.06,7.63,8.13,8.58,,,,,,,,,,,,,,,,
5,6.60,7.18,7.67,8.13,8.57,,,,,,,,,,,,,,,
6,6.15,6.72,7.22,7.67,8.12,8.54,,,,,,,,,,,,,,
7,5.69,6.27,6.76,7.22,7.66,8.09,8.51,,,,,,,,,,,,,
8,5.24,5.81,6.31,6.76,7.21,7.63,8.05,8.46,,,,,,,,,,,,
9,4.78,5.36,5.85,6.31,6.75,7.18,7.60,8.01,8.41,,,,,,,,,,,
10,4.33,4.90,5.40,5.86,6.30,6.72,7.14,7.55,7.95,8.35,,,,,,,,,,
11,3.87,4.45,4.94,5.40,5.84,6.27,6.69,7.10,7.50,7.89,8.29,,,,,,,,,
12,3.42,3.99,4.49,4.95,5.39,5.81,6.23,6.64,7.04,7.44,7.83,8.22,,,,,,,,
13,2.96,3.54,4.03,4.49,4.93,5.36,5.78,6.19,6.59,6.98,7.38,7.76,8.15,,,,,,,
14,2.51,3.08,3.58,4.04,4.48,4.90,5.32,5.73,6.13,6.53,6.92,7.31,7.69,8.07,,,,,,
15,2.05,2.63,3.12,3.58,4.02,4.45,4.87,5.28,5.68,6.07,6.47,6.85,7.24,7.61,7.99,,,,,
16,1.60,2.17,2.67,3.13,3.57,3.99,4.41,4.82,5.22,5.62,6.01,6.40,6.78,7.16,7.53,7.91,,,,
17,1.15,1.72,2.21,2.67,3.11,3.53,3.95,4.36,4.76,5.16,5.55,5.93,6.31,6.69,7.07,7.44,7.81,,,
18,0.70,1.26,1.74,2.20,2.63,3.05,3.46,3.87,4.27,4.66,5.05,5.43,5.81,6.19,6.56,6.93,7.30,7.67,,
19,0.28,0.79,1.23,1.66,2.07,2.47,2.86,3.25,3.63,4.01,4.38,4.76,5.12,5.49,5.85,6.21,6.57,6.93,7.28,
20,0.00,0.33,0.63,0.93,1.23,1.53,1.83,2.13,2.43,2.73,3.03,3.33,3.63,3.93,4.23,4.53,4.83,5.13,5.43,5.73
