i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.58,,,,,,,,,,,,,,,,,,
2,0.58,1.37,,,,,,,,,,,,,,,,,
3,0.58,1.37,2.25,,,,,,,,,,,,,,,,
4,0.58,1.37,2.25,3.10,,,,,,,,,,,,,,,
5,0.58,1.37,2.25,3.10,3.98,,,,,,,,,,,,,,
6,0.58,1.37,2.25,3.10,3.98,4.88,,,,,,,,,,,,,
7,0.58,1.37,2.25,3.10,3.98,4.88,5.78,,,,,,,,,,,,
8,0.58,1.37,2.25,3.10,3.98,4.88,5.78,6.69,,,,,,,,,,,
9,0.58,1.37,2.25,3.10,3.98,4.88,5.78,6.69,7.61,,,,,,,,,,
10,0.58,1.37,2.25,3.10,3.98,4.88,5.78,6.69,7.61,8.53,,,,,,,,,
11,0.58,1.37,2.25,3.10,3.98,4.88,5.78,6.69,7.61,8.53,9.46,,,,,,,,
12,0.58,1.37,2.25,3.10,3.98,4.88,5.78,6.69,7.61,8.53,9.46,10.39,,,,,,,
13,0.58,1.37,2.25,3.10,3.98,4.88,5.78,6.69,7.61,8.53,9.46,10.39,11.32,,,,,,
14,0.58,1.37,2.25,3.10,3.98,4.87,5.78,6.69,7.61,8.53,9.46,10.39,11.32,12.26,,,,,
15,0.58,1.37,2.24,3.10,3.98,4.87,5.78,6.69,7.61,8.53,9.46,10.39,11.32,12.25,13.19,,,,
16,0.58,1.37,2.24,3.09,3.98,4.87,5.77,6.68,7.60,8.52,9.45,10.38,11.31,12.25,13.18,14.12,,,
17,0.56,1.35,2.22,3.07,3.95,4.84,5.75,6.66,7.57,8.49,9.42,10.35,11.28,12.21,13.15,14.09,15.03,,
18,0.49,1.27,2.13,2.97,3.83,4.72,5.61,6.51,7.42,8.34,9.26,10.18,11.11,12.04,12.97,13.90,14.84,15.78,
19,0.33,1.00,1.74,2.53,3.35,4.18,5.04,5.90,6.77,7.66,8.54,9.44,10.34,11.24,12.15,13.06,13.97,14.89,15.81
