i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.05,,,,,,,,,,,,,,,,,,,
2,3.83,4.11,,,,,,,,,,,,,,,,,,
3,3.61,3.89,4.27,,,,,,,,,,,,,,,,,
4,3.40,3.67,4.05,4.41,,,,,,,,,,,,,,,,
5,3.18,3.45,3.83,4.20,4.55,,,,,,,,,,,,,,,
6,2.96,3.23,3.61,3.98,4.33,4.68,,,,,,,,,,,,,,
7,2.74,3.01,3.39,3.76,4.11,4.46,4.81,,,,,,,,,,,,,
8,2.52,2.79,3.17,3.54,3.89,4.24,4.59,4.93,,,,,,,,,,,,
9,2.30,2.58,2.95,3.32,3.67,4.02,4.37,4.71,5.05,,,,,,,,,,,
10,2.08,2.36,2.74,3.10,3.46,3.81,4.15,4.49,4.83,5.17,,,,,,,,,,
11,1.86,2.14,2.52,2.88,3.24,3.59,3.93,4.27,4.61,4.95,5.28,,,,,,,,,
12,1.64,1.92,2.30,2.66,3.02,3.37,3.71,4.05,4.39,4.73,5.06,5.40,,,,,,,,
13,1.42,1.70,2.08,2.44,2.80,3.15,3.49,3.83,4.17,4.51,4.84,5.18,5.51,,,,,,,
14,1.21,1.48,1.86,2.22,2.58,2.93,3.27,3.62,3.95,4.29,4.63,4.96,5.29,5.62,,,,,,
15,0.99,1.26,1.64,2.00,2.36,2.71,3.05,3.40,3.74,4.07,4.41,4.74,5.07,5.40,5.73,,,,,
16,0.77,1.04,1.42,1.79,2.14,2.49,2.84,3.18,3.52,3.85,4.19,4.52,4.85,5.18,5.51,5.85,,,,
17,0.55,0.82,1.20,1.57,1.92,2.27,2.62,2.96,3.30,3.63,3.97,4.30,4.63,4.96,5.29,5.64,5.93,,,
18,0.33,0.60,0.98,1.35,1.70,2.05,2.39,2.73,3.07,3.41,3.74,4.08,4.41,4.74,5.07,5.41,5.71,6.14,,
19,0.13,0.38,0.75,1.11,1.46,1.80,2.14,2.48,2.81,3.15,3.48,3.81,4.13,4.46,4.79,5.12,5.44,5.77,5.70,
20,0.00,0.16,0.46,0.76,1.06,1.36,1.66,1.96,2.26,2.56,2.86,3.16,3.46,3.76,4.06,4.36,4.66,4.96,5.26,5.56
