i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.56,,,,,,,,,,,,,,,,,,
2,0.56,1.39,,,,,,,,,,,,,,,,,
3,0.56,1.39,2.28,,,,,,,,,,,,,,,,
4,0.56,1.39,2.28,3.17,,,,,,,,,,,,,,,
5,0.56,1.39,2.28,3.17,4.07,,,,,,,,,,,,,,
6,0.56,1.39,2.28,3.17,4.07,4.99,,,,,,,,,,,,,
7,0.56,1.39,2.28,3.17,4.07,4.99,5.91,,,,,,,,,,,,
8,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,,,,,,,,,,,
9,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,7.77,,,,,,,,,,
10,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,7.77,8.70,,,,,,,,,
11,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,7.77,8.70,9.64,,,,,,,,
12,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,7.77,8.70,9.64,10.58,,,,,,,
13,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,7.77,8.70,9.64,10.58,11.52,,,,,,
14,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.84,7.77,8.70,9.64,10.58,11.52,12.46,,,,,
15,0.56,1.39,2.28,3.17,4.07,4.99,5.91,6.83,7.77,8.70,9.64,10.57,11.52,12.46,13.40,,,,
16,0.56,1.39,2.28,3.17,4.07,4.98,5.91,6.83,7.76,8.69,9.63,10.57,11.51,12.45,13.40,14.35,,,
17,0.56,1.38,2.26,3.15,4.06,4.97,5.89,6.81,7.74,8.67,9.61,10.55,11.49,12.43,13.38,14.32,15.27,,
18,0.51,1.33,2.19,3.07,3.97,4.87,5.79,6.71,7.63,8.56,9.49,10.43,11.36,12.30,13.24,14.19,15.13,16.08,
19,0.35,1.07,1.86,2.69,3.55,4.42,5.30,6.18,7.08,7.98,8.89,9.80,10.72,11.64,12.56,13.49,14.41,15.34,16.27
