i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.87,,,,,,,,,,,,,,,,,,,
2,8.41,9.19,,,,,,,,,,,,,,,,,,
3,7.95,8.73,9.19,,,,,,,,,,,,,,,,,
4,7.48,8.26,8.73,9.18,,,,,,,,,,,,,,,,
5,7.02,7.80,8.27,8.72,9.15,,,,,,,,,,,,,,,
6,6.56,7.34,7.80,8.25,8.68,9.10,,,,,,,,,,,,,,
7,6.09,6.87,7.34,7.79,8.22,8.64,9.05,,,,,,,,,,,,,
8,5.63,6.41,6.88,7.33,7.76,8.18,8.59,8.99,,,,,,,,,,,,
9,5.17,5.95,6.42,6.86,7.29,7.71,8.12,8.53,8.93,,,,,,,,,,,
10,4.70,5.48,5.95,6.40,6.83,7.25,7.66,8.06,8.46,8.86,,,,,,,,,,
11,4.24,5.02,5.49,5.94,6.37,6.79,7.20,7.60,8.00,8.39,8.78,,,,,,,,,
12,3.78,4.56,5.03,5.47,5.90,6.32,6.73,7.14,7.54,7.93,8.32,8.70,,,,,,,,
13,3.31,4.09,4.56,5.01,5.44,5.86,6.27,6.68,7.07,7.47,7.85,8.24,8.62,,,,,,,
14,2.85,3.63,4.10,4.55,4.98,5.40,5.81,6.21,6.61,7.00,7.39,7.77,8.15,8.53,,,,,,
15,2.39,3.17,3.64,4.08,4.51,4.93,5.34,5.75,6.15,6.54,6.93,7.31,7.69,8.07,8.44,,,,,
16,1.92,2.70,3.17,3.62,4.05,4.47,4.88,5.28,5.68,6.07,6.46,6.84,7.23,7.60,7.98,8.35,,,,
17,1.46,2.24,2.70,3.15,3.58,4.00,4.41,4.81,5.21,5.60,5.99,6.37,6.75,7.13,7.50,7.87,8.24,,,
18,1.00,1.76,2.22,2.66,3.09,3.50,3.91,4.31,4.70,5.09,5.47,5.85,6.23,6.61,6.98,7.35,7.72,8.08,,
19,0.51,1.25,1.67,2.08,2.48,2.88,3.27,3.65,4.03,4.40,4.77,5.14,5.51,5.87,6.24,6.60,6.95,7.31,7.67,
20,0.00,0.59,0.89,1.19,1.49,1.79,2.09,2.39,2.69,2.99,3.29,3.59,3.89,4.19,4.49,4.79,5.09,5.39,5.69,5.99
