i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.97,,,,,,,,,,,,,,,,,,
2,0.97,1.74,,,,,,,,,,,,,,,,,
3,0.97,1.74,2.58,,,,,,,,,,,,,,,,
4,0.97,1.74,2.58,3.48,,,,,,,,,,,,,,,
5,0.97,1.74,2.58,3.48,4.38,,,,,,,,,,,,,,
6,0.97,1.74,2.58,3.48,4.38,5.28,,,,,,,,,,,,,
7,0.97,1.74,2.58,3.48,4.38,5.28,6.20,,,,,,,,,,,,
8,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,,,,,,,,,,,
9,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,8.03,,,,,,,,,,
10,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,8.03,8.96,,,,,,,,,
11,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,8.03,8.96,9.88,,,,,,,,
12,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,8.03,8.96,9.88,10.81,,,,,,,
13,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,8.03,8.96,9.88,10.81,11.74,,,,,,
14,0.97,1.74,2.58,3.48,4.38,5.28,6.20,7.11,8.03,8.96,9.88,10.81,11.74,12.68,,,,,
15,0.97,1.74,2.58,3.48,4.38,5.28,6.19,7.11,8.03,8.95,9.88,10.81,11.74,12.68,13.61,,,,
16,0.97,1.74,2.58,3.47,4.37,5.28,6.19,7.10,8.02,8.95,9.87,10.80,11.73,12.67,13.60,14.54,,,
17,0.95,1.72,2.55,3.44,4.34,5.25,6.16,7.07,7.99,8.91,9.83,10.76,11.69,12.63,13.56,14.50,15.44,,
18,0.88,1.62,2.43,3.31,4.20,5.09,5.99,6.90,7.81,8.73,9.65,10.57,11.50,12.42,13.35,14.29,15.22,16.16,
19,0.51,1.24,2.02,2.83,3.65,4.49,5.35,6.21,7.09,7.97,8.85,9.75,10.64,11.54,12.45,13.36,14.27,15.18,16.10
