i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.38,,,,,,,,,,,,,,,,,,,
2,7.93,8.51,,,,,,,,,,,,,,,,,,
3,7.48,8.06,8.55,,,,,,,,,,,,,,,,,
4,7.03,7.61,8.09,8.55,,,,,,,,,,,,,,,,
5,6.58,7.16,7.64,8.10,8.54,,,,,,,,,,,,,,,
6,6.13,6.71,7.19,7.65,8.08,8.51,,,,,,,,,,,,,,
7,5.67,6.26,6.74,7.20,7.63,8.06,8.47,,,,,,,,,,,,,
8,5.22,5.81,6.29,6.75,7.18,7.61,8.02,8.43,,,,,,,,,,,,
9,4.77,5.35,5.84,6.30,6.73,7.16,7.57,7.98,8.38,,,,,,,,,,,
10,4.32,4.90,5.39,5.84,6.28,6.71,7.12,7.53,7.93,8.32,,,,,,,,,,
11,3.87,4.45,4.94,5.39,5.83,6.26,6.67,7.08,7.48,7.87,8.26,,,,,,,,,
12,3.42,4.00,4.49,4.94,5.38,5.81,6.22,6.63,7.03,7.42,7.81,8.19,,,,,,,,
13,2.97,3.55,4.04,4.49,4.93,5.35,5.77,6.18,6.58,6.97,7.36,7.74,8.13,,,,,,,
14,2.52,3.10,3.59,4.04,4.48,4.90,5.32,5.73,6.13,6.52,6.91,7.29,7.67,8.05,,,,,,
15,2.07,2.65,3.14,3.59,4.03,4.45,4.87,5.27,5.67,6.07,6.46,6.84,7.22,7.60,7.98,,,,,
16,1.62,2.20,2.69,3.14,3.58,4.00,4.42,4.82,5.22,5.62,6.00,6.39,6.77,7.15,7.52,7.89,,,,
17,1.17,1.75,2.23,2.68,3.12,3.54,3.96,4.36,4.76,5.16,5.55,5.93,6.31,6.69,7.06,7.43,7.80,,,
18,0.72,1.29,1.77,2.22,2.65,3.07,3.48,3.88,4.28,4.67,5.05,5.43,5.81,6.19,6.56,6.93,7.30,7.66,,
19,0.30,0.82,1.26,1.68,2.09,2.49,2.88,3.27,3.65,4.02,4.40,4.77,5.13,5.50,5.86,6.22,6.58,6.93,7.29,
20,0.00,0.34,0.64,0.94,1.24,1.54,1.84,2.14,2.44,2.74,3.04,3.34,3.64,3.94,4.24,4.54,4.84,5.14,5.44,5.74
