i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.15,,,,,,,,,,,,,,,,,,
2,0.15,1.05,,,,,,,,,,,,,,,,,
3,0.15,1.05,1.98,,,,,,,,,,,,,,,,
4,0.15,1.05,1.98,2.92,,,,,,,,,,,,,,,
5,0.15,1.05,1.98,2.92,3.87,,,,,,,,,,,,,,
6,0.15,1.05,1.98,2.92,3.87,4.82,,,,,,,,,,,,,
7,0.15,1.05,1.98,2.92,3.87,4.82,5.78,,,,,,,,,,,,
8,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,,,,,,,,,,,
9,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,,,,,,,,,,
10,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,,,,,,,,,
11,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.67,,,,,,,,
12,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.64,11.00,,,,,,,
13,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.64,10.93,11.49,,,,,,
14,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.64,10.90,11.49,11.71,,,,,
15,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.64,10.90,11.49,11.71,12.80,,,,
16,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.64,10.90,11.49,11.71,12.80,13.60,,,
17,0.15,1.05,1.98,2.92,3.87,4.82,5.78,6.74,7.70,8.67,9.63,10.68,11.49,11.71,12.80,13.60,14.41,,
18,0.14,1.05,1.97,2.91,3.85,4.81,5.76,6.72,7.69,8.65,9.62,10.65,11.49,11.71,12.80,13.60,14.41,15.40,
19,0.12,0.97,1.87,2.80,3.74,4.68,5.63,6.58,7.53,8.49,9.45,10.43,11.60,11.71,12.80,13.60,14.41,15.40,16.50
