i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.75,,,,,,,,,,,,,,,,,,
2,0.75,1.62,,,,,,,,,,,,,,,,,
3,0.75,1.62,2.40,,,,,,,,,,,,,,,,
4,0.75,1.62,2.40,3.26,,,,,,,,,,,,,,,
5,0.75,1.62,2.40,3.26,4.15,,,,,,,,,,,,,,
6,0.75,1.62,2.40,3.26,4.15,5.04,,,,,,,,,,,,,
7,0.75,1.62,2.40,3.26,4.15,5.04,5.94,,,,,,,,,,,,
8,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,,,,,,,,,,,
9,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,,,,,,,,,,
10,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,8.68,,,,,,,,,
11,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,8.68,9.60,,,,,,,,
12,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,8.68,9.60,10.53,,,,,,,
13,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,8.68,9.60,10.53,11.46,,,,,,
14,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,8.68,9.60,10.53,11.46,12.39,,,,,
15,0.75,1.62,2.40,3.26,4.15,5.04,5.94,6.85,7.76,8.68,9.60,10.53,11.46,12.39,13.32,,,,
16,0.74,1.62,2.39,3.26,4.14,5.03,5.93,6.84,7.75,8.67,9.59,10.52,11.45,12.38,13.31,14.25,,,
17,0.73,1.60,2.37,3.23,4.11,5.00,5.90,6.80,7.71,8.63,9.55,10.47,11.40,12.33,13.27,14.20,15.13,,
18,0.63,1.51,2.25,3.09,3.95,4.84,5.72,6.62,7.52,8.43,9.35,10.27,11.19,12.11,13.04,13.97,14.90,15.83,
19,0.39,1.08,1.82,2.60,3.40,4.23,5.07,5.92,6.78,7.65,8.53,9.41,10.30,11.20,12.09,13.00,13.90,14.81,15.72
