i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.81,,,,,,,,,,,,,,,,,,
2,0.81,1.67,,,,,,,,,,,,,,,,,
3,0.81,1.67,2.48,,,,,,,,,,,,,,,,
4,0.81,1.67,2.48,3.36,,,,,,,,,,,,,,,
5,0.81,1.67,2.48,3.36,4.25,,,,,,,,,,,,,,
6,0.81,1.67,2.48,3.36,4.25,5.15,,,,,,,,,,,,,
7,0.81,1.67,2.48,3.36,4.25,5.15,6.06,,,,,,,,,,,,
8,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,,,,,,,,,,,
9,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,7.89,,,,,,,,,,
10,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,7.89,8.81,,,,,,,,,
11,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,7.89,8.81,9.73,,,,,,,,
12,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,7.89,8.81,9.73,10.66,,,,,,,
13,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,7.89,8.81,9.73,10.66,11.59,,,,,,
14,0.81,1.67,2.48,3.36,4.25,5.15,6.06,6.97,7.89,8.81,9.73,10.66,11.59,12.53,,,,,
15,0.81,1.67,2.48,3.35,4.25,5.15,6.05,6.97,7.88,8.81,9.73,10.66,11.59,12.53,13.46,,,,
16,0.81,1.66,2.48,3.35,4.24,5.14,6.05,6.96,7.88,8.80,9.72,10.65,11.58,12.52,13.45,14.39,,,
17,0.80,1.64,2.44,3.33,4.21,5.11,6.01,6.92,7.84,8.76,9.68,10.61,11.54,12.47,13.40,14.34,15.28,,
18,0.70,1.55,2.33,3.19,4.07,4.96,5.85,6.75,7.66,8.57,9.49,10.41,11.34,12.26,13.19,14.12,15.05,15.99,
19,0.44,1.15,1.91,2.71,3.52,4.36,5.20,6.06,6.93,7.80,8.69,9.57,10.47,11.37,12.27,13.18,14.09,14.99,15.90
