i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.22,,,,,,,,,,,,,,,,,,,
2,7.78,8.40,,,,,,,,,,,,,,,,,,
3,7.35,7.97,8.43,,,,,,,,,,,,,,,,,
4,6.91,7.53,8.00,8.44,,,,,,,,,,,,,,,,
5,6.48,7.10,7.56,8.00,8.43,,,,,,,,,,,,,,,
6,6.04,6.67,7.13,7.57,7.99,8.41,,,,,,,,,,,,,,
7,5.61,6.23,6.69,7.13,7.56,7.97,8.38,,,,,,,,,,,,,
8,5.17,5.80,6.26,6.70,7.12,7.54,7.94,8.34,,,,,,,,,,,,
9,4.74,5.36,5.82,6.27,6.69,7.10,7.51,7.90,8.29,,,,,,,,,,,
10,4.30,4.93,5.39,5.83,6.26,6.67,7.07,7.47,7.86,8.24,,,,,,,,,,
11,3.87,4.49,4.95,5.40,5.82,6.23,6.64,7.03,7.42,7.81,8.19,,,,,,,,,
12,3.44,4.06,4.52,4.96,5.39,5.80,6.20,6.60,6.99,7.37,7.76,8.13,,,,,,,,
13,3.00,3.62,4.09,4.53,4.95,5.36,5.77,6.16,6.55,6.94,7.32,7.70,8.07,,,,,,,
14,2.57,3.19,3.65,4.09,4.52,4.93,5.33,5.73,6.12,6.51,6.89,7.26,7.64,8.01,,,,,,
15,2.13,2.75,3.22,3.66,4.08,4.49,4.90,5.29,5.68,6.07,6.45,6.83,7.20,7.57,7.94,,,,,
16,1.70,2.32,2.78,3.22,3.65,4.06,4.46,4.86,5.25,5.63,6.01,6.39,6.77,7.14,7.51,7.87,,,,
17,1.26,1.88,2.34,2.78,3.21,3.62,4.02,4.42,4.81,5.19,5.57,5.95,6.32,6.69,7.06,7.43,7.79,,,
18,0.83,1.44,1.90,2.33,2.75,3.16,3.56,3.95,4.34,4.72,5.10,5.47,5.85,6.21,6.58,6.94,7.31,7.67,,
19,0.38,0.98,1.40,1.81,2.21,2.60,2.98,3.36,3.74,4.11,4.47,4.84,5.20,5.56,5.91,6.27,6.62,6.97,7.32,
20,0.00,0.44,0.74,1.04,1.34,1.64,1.94,2.24,2.54,2.84,3.14,3.44,3.74,4.04,4.34,4.64,4.94,5.24,5.54,5.84
